"dat[, 6]" "Temperature" "Humidity" "Wind.Speed" "general.diffuse.flows" "diffuse.flows"
"52389" 16941.17647 9.5 62.22 0.078 0.059 0.111
"42357" 11660.06079 17.81 90.1 4.914 0.062 0.156
"36571" 18150.76609 21.66 60.52 0.27 0.102 0.104
"10252" 14829.67742 9.28 86.6 0.09 0.026 0.108
"37856" 19351.01124 26.78 51.88 4.923 0.095 0.063
"20684" 18090.36437 18.02 71.2 4.93 103.3 82.6
"28788" 41314.14226 26.83 58.42 4.914 0.106 0.137
"50640" 9185.114046 18.95 63.79 0.084 284.7 53.62
"8111" 10061.18593 11.7 65.35 0.085 1.347 1.257
"32505" 26561.00313 27.15 39.92 4.908 471.1 148.1
"17271" 25605.81818 22.35 50.44 0.082 0.11 0.126
"28396" 22624.26778 24.62 79.3 4.926 0.069 0.156
"4039" 17349.39759 11.58 73.5 4.914 0.059 0.148
"12926" 16112.90323 19.88 61.86 0.072 206.1 235.3
"40235" 12208.63222 18.88 59.39 4.92 178.9 46.47
"37277" 21604.41267 20.2 49.36 4.925 0.073 0.067
"13287" 12258.90909 14.25 89.5 0.449 0.033 0.096
"26370" 22069.95816 23.83 86.4 4.916 0.091 0.148
"9641" 22459.35484 11.22 85.6 0.072 0.055 0.096
"44949" 11386.98795 19.21 85.4 0.067 0.062 0.104
"41694" 12453.7386 23.05 85.9 0.082 157.6 139.3
"27581" 28733.72385 27.75 60.7 4.91 870 81.3
"45278" 9478.554217 19.81 66.51 0.071 211.7 185.5
"12496" 20107.74194 23.23 51.65 4.919 101.9 117.5
"2564" 27585.54217 14.31 57.26 0.083 0.081 0.085
"24733" 21651.69231 29.84 26.25 4.917 404.8 430
"44873" 17158.55422 22.04 60.34 0.071 380.1 167.7
"14501" 17716.36364 15.76 85.7 0.068 200.7 182.8
"45887" 12919.51807 23.62 46.6 0.085 297.2 259.2
"3423" 25584.57831 13.18 42.77 0.081 8.17 8.6
"17003" 15656.72727 14.42 64.8 0.081 0.059 0.074
"11964" 14405.80645 10.12 65.72 0.082 0.044 0.148
"26222" 23052.05021 21.69 78.9 4.919 0.077 0.119
"21898" 22295.63077 20.13 87.5 0.066 0.051 0.137
"47149" 8848.192771 12.44 44.88 4.923 289.6 32.93
"4664" 12926.71357 8.27 75 4.912 96.3 97.4
"9552" 10887.09677 11.07 80.4 0.077 7.79 7.49
"6915" 17210.53266 10.43 82.3 0.071 0.048 0.163
"26791" 25058.41004 24.89 84.6 4.916 0.084 0.13
"8714" 16205.80645 18.36 70.3 0.082 669.9 53.95
"37451" 12861.45046 20.99 79.4 4.913 0.073 0.107
"5089" 10761.64824 6.386 56.86 0.088 0.897 0.972
"21819" 16246.15385 23.84 60.62 4.922 886 65.48
"21204" 10534.73684 19.02 80 0.07 0.106 0.156
"38199" 9619.611849 19.36 69.79 4.92 0.091 0.119
"2900" 14920.48193 8.96 76.5 0.082 0.048 0.111
"17749" 11385.91093 18.17 78.1 0.078 0.055 0.156
"40746" 15984.43769 20.48 71.6 0.114 0.084 0.115
"51326" 9121.728691 9.5 85.5 0.084 213 93.8
"21451" 24211.82186 21.44 68.08 4.916 0.077 0.1
"37089" 15008.94791 28.29 33.44 0.312 786 33.28
"12020" 16101.29032 15.18 55.79 0.086 395.1 315.5
"40948" 10866.38298 17.66 80.4 0.083 179.6 31.2
"16559" 20142.54545 16.74 68.1 0.081 0.044 0.108
"31856" 18363.38558 26.69 57.22 4.904 0.069 0.111
"29011" 29251.88285 35.82 24.18 0.077 732 116.8
"40495" 12739.69605 15.52 81.6 0.08 0.059 0.104
"13358" 19310.54545 15.54 83.2 0.074 43.3 38.94
"43415" 11426.62614 20.74 70.8 4.921 240.5 210.1
"13625" 18618.18182 16.25 73.8 0.072 111.6 104.3
"43398" 8812.158055 15.71 86.9 4.913 67.82 46.12
"18244" 17210.04049 25.48 42.28 0.084 605.5 641.6
"47108" 9813.975904 7.26 80.4 4.918 0.073 0.126
"41188" 12903.1003 18.81 73.6 0.117 0.069 0.1
"45496" 16938.79518 18.47 68.71 0.073 0.069 0.111
"6563" 17378.41206 14.27 77.7 0.082 109.5 106.9
"13888" 17559.27273 13.23 89.2 0.071 67.26 60.72
"27429" 27347.94979 32.21 24.35 4.916 808 64.37
"50837" 10660.26411 14.38 83.2 0.076 0.062 0.163
"487" 13416.86747 4.872 87.2 0.088 70.5 26.46
"28014" 29101.25523 27.35 66.77 4.912 886 96.3
"28039" 28016.7364 27.69 67.33 4.913 554.2 71.7
"32398" 30984.82759 20.5 52.25 4.903 0.088 0.089
"44067" 11664.57831 16.35 80.3 0.081 0.066 0.122
"50957" 16111.40456 16.3 75.7 0.068 0.04 0.159
"15388" 28864 17.18 49.65 0.085 0.037 0.096
"4603" 21772.22111 9.88 59.66 4.917 0.033 0.145
"13134" 15854.54545 14.83 88.3 0.073 0.04 0.126
"19135" 26106.5587 26.9 30.72 0.079 0.077 0.119
"28545" 17243.84937 22.39 56.93 4.918 0.11 0.063
"12693" 14643.87097 14.97 77.1 4.912 0.018 0.152
"26368" 22292.88703 23.78 86.6 4.914 0.066 0.156
"32383" 37286.52038 22.02 51.58 4.902 0.08 0.078
"18790" 17221.7004 21.19 69 4.919 828 169.5
"38588" 16168.00817 20.19 81.2 4.92 0.058 0.111
"29965" 27390.12552 27.9 52.68 4.907 0.077 0.133
"21183" 23086.63968 19.61 78.9 0.077 0.048 0.163
"45726" 18783.61446 21.06 61.87 0.069 526.5 71.3
"12991" 14888.72727 16.14 84.6 0.076 0.037 0.137
"25922" 27039.50769 22.65 76.4 4.924 0.088 0.111
"51884" 8470.588235 14.45 61.42 0.08 0.059 0.1
"18092" 17454.89879 21.87 56.29 0.073 770 54.51
"21402" 18282.75304 27.12 51.74 0.07 808 88.3
"27722" 30071.29707 28.36 65.8 4.908 855 84.3
"19079" 18096.19433 27.91 39.84 0.082 878 287.4
"34762" 15450.28213 24.14 93.3 4.935 77.4 58.8
"40239" 12704.68085 21.21 51.32 4.929 521.6 39.01
"27360" 31704.10042 24.12 57.6 4.918 0.128 0.093
"23382" 12672 19.06 59.89 0.08 232.1 182.3
"43355" 11444.13374 16.47 82.6 4.917 0.04 0.119
"10307" 17088.3871 19.52 55.84 0.079 733 126.2
"22233" 13038.27692 20.82 80.1 0.068 255.9 203.4
"48732" 8482.112845 10.5 78.9 4.919 347.5 146.5
"38408" 13626.31256 23.68 66.52 4.922 267.5 80.7
"30556" 21529.279 23.86 76 4.907 0.073 0.148
"40048" 12763.03951 20.34 69.62 4.92 0.124 0.074
"19736" 16248.09717 17.84 86.7 4.918 0.059 0.104
"39256" 13779.28498 24.07 65.16 4.928 645.6 50.43
"7878" 14501.30653 15.38 47.8 0.084 359.3 401
"50603" 8170.948379 8.64 94 0.081 148.2 88.6
"46852" 8119.518072 9.55 74.6 4.917 52.8 17.17
"38887" 13949.90807 21.05 73 4.916 0.091 0.096
"39747" 13463.34347 23.73 48.75 4.918 0.121 0.052
"22442" 27783.87692 21.03 84.6 0.071 10.9 8.69
"24333" 27299.44615 21.01 81.9 0.065 0.062 0.156
"4146" 24717.10843 15.73 58.04 4.917 3.506 3.542
"23202" 23294.03077 20.34 60.65 0.08 0.059 0.122
"11235" 16861.93548 11.46 83.1 0.082 0.077 0.108
"27027" 24184.76987 34.69 35.38 0.068 634.3 93.2
"21435" 26794.49393 24.78 55.37 4.922 7.24 6.281
"42097" 8549.544073 16.97 89.2 4.952 60.68 21.32
"29107" 24498.07531 27.65 27.18 4.904 0.113 0.093
"16317" 12130.90909 14.43 81 0.081 57.77 48.33
"39416" 13002.31003 25.67 50.45 4.918 262.7 38.92
"26333" 35379.41423 24.88 82 4.922 2.362 1.938
"21508" 11199.35223 19.63 90.3 4.924 241.8 202.5
"8071" 16828.46231 12.8 65.45 0.084 0.04 0.093
"26317" 24871.6318 26.68 69.58 4.92 354.3 322.9
"17668" 16457.97571 26.26 27.86 0.08 319 264.2
"9978" 11009.03226 11.25 72.1 4.919 0.037 0.133
"22392" 16748.30769 23.29 69.07 0.068 772 343
"10653" 19736.12903 11.65 65.29 0.087 0.088 0.108
"4140" 22669.87952 16.31 55.51 4.916 98.6 117.2
"1598" 14781.68675 10.19 75.8 0.087 0.084 0.137
"35972" 23598.93769 25.03 68.69 0.265 30.9 27.37
"49961" 13282.11285 13.85 48.03 0.081 0.073 0.141
"30959" 31345.95611 26.89 52.92 4.909 0.113 0.063
"2183" 14139.75904 17.17 50.03 0.082 0.062 0.085
"46617" 15903.61446 19.15 62.37 0.078 32.18 32.07
"41432" 12862.24924 22.51 69.87 0.071 212.7 96.9
"22158" 27807.50769 20.74 80.3 0.071 0.154 0.174
"12401" 14463.87097 15.04 81.8 0.086 0.037 0.171
"25594" 21970.70769 27.02 56.84 4.918 457.7 180.7
"41783" 11823.46505 19.94 68.6 0.103 0.095 0.089
"52392" 16975.7503 9.17 63.35 0.072 0.044 0.093
"11204" 24480 13.37 66.58 0.084 5.845 5.548
"36353" 14608.86619 25.56 55.79 0.29 617.1 77.9
"22860" 19903.01538 24.89 56.21 0.073 387 394.6
"6187" 21251.21608 10.54 89.8 0.081 0.059 0.141
"34076" 22769.15361 26.34 66.36 4.922 716 80.1
"9366" 16298.70968 9.1 84.7 0.077 0.051 0.089
"35698" 22210.41879 23.05 78.8 0.261 0.102 0.093
"40039" 13585.89666 21.12 66.42 4.918 0.069 0.1
"47087" 12792.28916 9.24 76 4.923 0.055 0.108
"36814" 15085.43412 26.61 49.25 0.274 690.4 137.2
"1804" 16372.04819 15.99 77.5 0.075 231.2 234.4
"5589" 25251.37688 9.64 86 4.917 0.066 0.163
"35135" 18050.74566 21.66 58.82 4.924 0.113 0.07
"13166" 17309.09091 14.63 90 0.073 121.5 108.5
"34806" 16774.42006 29.55 53.58 4.925 398.5 158.3
"469" 15163.37349 5.946 86.9 0.084 0.07 0.122
"4874" 25361.36683 14.58 56.84 0.081 0.044 0.119
"19688" 17419.91903 20.96 70.9 4.92 507.8 485.6
"16969" 26141.09091 19 43.01 0.084 2.305 2.039
"40946" 10329.48328 17.26 80.3 0.083 116.8 25.07
"45933" 15307.95181 15.58 78.5 0.079 0.073 0.085
"50903" 9600 16.77 67.72 0.075 202.6 148
"11603" 16339.35484 17.49 71.7 0.072 542.2 393.4
"175" 13642.40964 10.03 83.8 0.08 0.029 0.163
"8703" 14957.41935 14.39 82.1 0.08 443.8 57.03
"43364" 10743.82979 15.75 83.8 4.915 0.055 0.13
"16909" 15947.63636 19.57 53.62 0.087 653.3 40
"38924" 8207.558733 19.81 84.7 4.912 1.784 1.541
"43408" 10189.42249 20.06 74.3 4.917 223.7 169.8
"24963" 12896.49231 20.31 70.1 4.919 388.8 378.1
"31989" 21445.01567 27.13 35.05 4.906 0.088 0.093
"39871" 19328.38906 25.03 59.99 4.918 0.128 0.063
"22713" 19778.95385 22.76 71 0.07 309.4 173.3
"34886" 10009.279 22.37 67.59 4.919 0.055 0.111
"28528" 25383.76569 23.57 57.26 4.919 0.121 0.078
"40752" 14297.87234 21.23 67.16 0.152 0.062 0.122
"5163" 25216.64322 8.39 54.42 0.085 0.062 0.108
"41637" 11216.53495 19.07 92.4 0.071 0.062 0.137
"11787" 25832.90323 10.77 65.23 0.082 0.048 0.122
"47916" 16933.01205 17.69 69.25 0.071 11.59 11.36
"44477" 16898.31325 19.83 66.84 0.069 0.08 0.048
"39448" 16731.42857 20.87 63.39 4.922 0.091 0.089
"4235" 13740.72289 15.81 73.1 4.916 59.95 58.81
"31701" 20969.52978 25.58 89.5 4.909 0.073 0.163
"38465" 11914.19816 18.61 87.8 4.916 0.073 0.156
"11217" 24596.12903 12.14 76.5 0.082 0.07 0.178
"38573" 20851.31767 21.21 81.6 4.924 0.091 0.085
"27875" 27420.25105 28.42 63.73 4.91 877 102.1
"51542" 14555.58223 11.23 83.1 0.082 0.037 0.152
"23816" 13493.16923 19.58 54.25 0.08 548.8 550.9
"51325" 8701.080432 9.33 85.9 0.082 122.1 94.7
"17811" 16492.95547 21.8 52.65 0.081 301.1 250.5
"11956" 16658.70968 11.72 60.78 0.086 0.044 0.115
"48912" 9876.590636 17.62 36.66 0.09 284.3 251
"2619" 13943.13253 13.06 81.4 0.078 0.07 0.156
"44470" 17170.12048 19.79 74.7 0.066 0.066 0.074
"45684" 11358.07229 16.93 78.5 0.072 0.04 0.145
"30894" 24063.19749 29.19 53.79 4.902 821 104.2
"45204" 16146.50602 19.11 68.68 0.073 0.077 0.067
"38715" 20704.2288 21.95 68.86 4.947 0.099 0.082
"8961" 14580 14.42 85.6 4.909 0.015 0.141
"49482" 10654.5018 16.22 59.56 0.076 296.4 202.9
"9645" 20032.25806 11.26 86.2 0.073 0.033 0.093
"7542" 12029.42714 14.08 65.5 0.082 175.6 179
"20596" 17303.31984 17.39 71 4.923 0.044 0.141
"26877" 25341.58996 31.19 48.06 4.925 767 84.3
"20099" 18988.17814 21.84 63.75 0.069 907 196.9
"33111" 34800.75235 24.17 78.8 0.065 0.091 0.085
"37932" 12426.06742 25.08 52.55 4.92 470.5 60.17
"1060" 11271.3253 12.34 69.75 0.085 6.028 5.867
"45011" 17598.07229 20.8 69.91 0.075 207.1 196.9
"30284" 18280.16736 23.34 72.7 4.904 51.55 37.8
"24815" 12630.64615 19.78 66.61 4.918 262.6 252
"29136" 21600 25.22 40.11 4.913 235.3 217.7
"25696" 19442.21538 28.11 46.3 4.919 711 102.9
"22966" 14692.43077 24.97 61.88 0.074 682.8 323.3
"10512" 17965.16129 11.8 83 0.081 0.037 0.122
"33080" 26332.2884 28.25 52.62 0.063 446.7 47.74
"4541" 16926.87437 12.05 49.58 4.924 574.5 619.3
"51086" 15396.87875 16 72.4 0.075 1.046 1.153
"7165" 23427.8593 13.79 69.35 0.075 55.74 55.98
"35444" 13955.79162 19.01 69.16 0.191 0.073 0.111
"43059" 13107.35562 18.02 71 0.087 0.048 0.13
"15612" 16686.54545 16.2 63.01 0.088 588.1 82.2
"1033" 14365.3012 13.58 75.9 0.088 0.062 0.111
"27669" 24100.41841 23.54 69.77 4.908 0.069 0.141
"1815" 16001.92771 16.44 73.5 0.074 248.7 252
"10452" 17129.03226 17.12 66.99 0.072 762 160.1
"51668" 16451.38055 11.84 68.89 0.075 0.044 0.111
"49753" 9790.156062 19.78 43.22 0.085 461.8 103.1
"1720" 22854.93976 15.19 83 0.08 0.051 0.126
"51691" 13380.07203 9.64 80.8 0.081 0.059 0.134
"19630" 12149.63563 18.02 85.9 4.912 81.3 69.09
"42108" 10148.57143 20.32 85.3 4.915 380 37.82
"5383" 12145.20603 8.49 55.63 0.095 56.36 43.12
"33993" 21950.59561 22.57 80.5 4.914 0.08 0.1
"27819" 22286.86192 23.95 84.7 4.913 0.069 0.174
"873" 15585.54217 11.79 77.1 0.086 0.04 0.126
"22221" 11242.33846 19.93 87.1 0.068 46.62 35.87
"208" 15510.36145 13.07 72.7 0.075 288.3 42.31
"42137" 11514.16413 23.69 71.2 4.923 400.3 129.8
"44705" 10531.08434 20.44 73.2 0.072 158.9 130.1
"41568" 12436.231 20.76 84.8 0.067 27.31 23.58
"4085" 11572.04819 11.51 68.18 4.921 46.92 45.87
"780" 14058.79518 10.5 77.4 0.086 121.6 115.4
"19572" 25651.82186 19.17 72.5 4.926 0.066 0.074
"17757" 11893.11741 17.82 78.9 0.081 30.78 25.63
"46082" 13954.6988 13.91 74.8 0.083 0.059 0.089
"1220" 15527.71084 16.4 59.42 0.076 419.7 127.3
"37118" 15903.24821 26.24 46.62 0.323 157.4 179.5
"49741" 8251.620648 18.63 48.77 0.084 82.6 43.87
"13767" 18914.90909 14.81 74.2 0.071 56.1 51.4
"43558" 10346.99088 20.47 81.4 4.918 243 203.2
"41427" 12068.57143 22.43 73.8 0.068 205.1 162
"31750" 27999.49843 28.97 72 4.906 731 157.3
"25562" 21604.43077 26.32 58.67 4.921 862 106.9
"42506" 11426.62614 18.65 80.7 4.915 0.066 0.13
"12051" 15723.87097 17.54 41.12 0.085 568.9 544.9
"40064" 11286.56535 19.88 70.3 4.921 0.084 0.144
"39604" 13013.98176 22.21 60.49 4.927 0.106 0.063
"23717" 19324.06154 22.16 51.52 0.079 153.6 123.6
"32021" 21884.38871 25.85 44.65 4.906 315.6 100.2
"43443" 11595.86626 21.93 66.54 4.921 281.7 41.27
"41624" 11928.51064 19.58 91.7 0.066 0.077 0.07
"45068" 15122.89157 15.56 88.8 0.073 0.069 0.1
"2940" 14556.14458 10.05 62.24 4.918 217.8 220.9
"19094" 18311.90283 31.59 17.92 4.921 840 204.9
"42756" 17595.13678 19.96 79.9 4.92 0.059 0.096
"24905" 27972.92308 22.13 58.81 4.92 0.088 0.096
"23237" 11738.58462 21.89 52.65 0.08 466.3 462.3
"2927" 11213.49398 9.51 63.91 0.077 0.055 0.13
"30879" 24303.94984 27.49 55.19 4.906 620.3 103
"27842" 19714.14226 23.98 75.5 4.908 333.1 287.6
"25141" 21344.49231 24.6 69.05 4.92 902 87.2
"25851" 22071.13846 30.17 46.13 4.927 834 148.3
"51939" 10147.41897 15.89 56.28 0.082 47.01 47.54
"24254" 14863.75385 22.25 70.6 0.066 710 46.51
"5872" 25650.81407 13.19 71.8 4.913 29.53 30.98
"52141" 9732.533013 12.65 46.46 0.079 0.037 0.137
"6640" 14165.54774 14.5 62.58 0.083 0.048 0.093
"408" 25821.68675 10.93 81.3 0.079 0.059 0.074
"39067" 7730.990807 16.99 85.7 4.919 1.316 1.097
"32449" 16870.721 21.56 40.95 4.906 190.2 39.8
"42569" 12932.27964 21.09 70.8 4.919 160.6 138.8
"15811" 27531.63636 16.13 86.5 0.074 12.02 9.84
"30354" 31776.40167 27 53.79 4.91 202.9 218.3
"2866" 26590.84337 10.29 71.8 0.082 0.055 0.096
"4309" 24693.9759 16.75 74.6 4.911 0.033 0.126
"24408" 18000.73846 23.07 69.81 0.07 866 70.3
"10423" 13180.64516 11.85 84.7 0.082 151.1 134.4
"6556" 17401.56784 15.09 76.5 0.082 202 203.5
"34692" 25062.31975 24.8 89 4.92 0.058 0.167
"50486" 9755.582233 18.62 58.31 0.083 455.2 33.92
"32289" 17845.76803 22.55 47.45 4.903 0.117 0.063
"36578" 15703.20735 20.94 66.76 0.273 0.055 0.107
"4503" 14825.48744 10.26 61.45 4.921 0.066 0.167
"13578" 12328.72727 14.99 85.8 0.066 0.113 0.193
"38783" 10013.81001 19.67 89.1 4.909 49.6 24.56
"10154" 17221.93548 17.51 49.77 0.084 738 58.66
"47529" 10635.18072 11.52 83.3 0.078 0.062 0.104
"3499" 13948.91566 3.662 79.9 0.085 0.088 0.167
"14888" 15133.09091 16.57 83.6 0.084 109.5 94.7
"20781" 11280.97166 15.04 89.4 4.918 175.3 162.9
"44871" 17245.3012 22 58.31 0.071 410.9 127.8
"264" 25457.3494 13.2 70.5 0.076 0.055 0.122
"26348" 31143.76569 24.4 82.3 4.917 0.077 0.133
"19352" 14400 19.36 72.9 4.92 326.5 273.2
"27328" 28179.41423 30.81 49.09 4.918 280.5 281.8
"72" 16354.6988 12.4 53.26 0.08 437.5 43.46
"25559" 21155.44615 25.85 59.97 4.921 834 105
"44845" 12780.72289 20.89 65.38 0.074 339.2 337.8
"25811" 13575.87692 20.9 81.3 4.914 0.168 0.137
"46505" 14533.01205 15.23 67.65 0.08 0.044 0.07
"32559" 20987.58621 21.71 49.06 4.903 0.073 0.082
"23120" 17953.47692 22.3 60.19 0.081 334.3 265.2
"45399" 9484.337349 15.16 80.9 0.073 0.026 0.104
"33450" 15588.71473 23.75 82.9 4.919 7.05 5.428
"13109" 17867.63636 15.6 85.3 0.069 0.044 0.126
"3075" 11311.80723 11.79 68.58 0.08 2.412 2.574
"48287" 6108.043217 15.62 65.22 0.083 0.07 0.145
"20400" 17903.80567 20.08 69 0.069 195.6 157
"8589" 16112.90323 21.75 52.57 0.088 578 47.28
"43928" 11132.53012 20.17 46 0.08 0.077 0.07
"21161" 25272.87449 19.48 86.2 0.069 0.051 0.141
"13904" 18234.18182 13.72 86.4 0.07 83.5 73.9
"35743" 13320.36772 21.67 83.2 0.241 0.08 0.085
"21486" 13484.69636 18.89 88.7 4.919 0.066 0.093
"38112" 13455.68948 31.37 15.41 4.921 566 89.7
"19679" 17437.40891 21.35 67.17 4.918 611 549.4
"21149" 26596.2753 19.76 83.4 0.068 0.373 0.334
"47478" 11502.6506 20.54 46.57 4.914 131.1 148.3
"48611" 9859.303721 16.6 57.81 0.088 418.2 101.2
"37732" 13973.44229 21.39 88.1 4.917 0.037 0.133
"36961" 15173.68744 26.25 45.52 0.31 551.2 44.27
"39735" 17151.61094 23.78 56.15 4.923 0.088 0.089
"39665" 12115.25836 25.07 49.65 4.945 498.8 139.8
"46676" 9831.325301 12.81 58.41 0.083 0.037 0.111
"33135" 22462.19436 23.45 76.2 0.064 0.099 0.093
"25825" 15442.70769 21.34 80.4 4.916 256.8 229.3
"34059" 23828.46395 26.24 61.85 4.91 803 76.8
"33873" 16900.81505 19.63 76.3 4.909 0.084 0.119
"18322" 11187.69231 13.98 82.9 0.082 0.037 0.1
"21506" 11251.82186 19.52 90.8 4.927 94 75
"28928" 42127.53138 28.25 54.35 0.067 0.121 0.078
"29067" 43374.72803 34.17 21.67 4.91 11.14 9.6
"11513" 21768.3871 13.04 82.1 0.076 0.07 0.152
"42928" 11070.6383 20.85 66.27 0.086 0.037 0.093
"4941" 10773.22613 10.59 81.7 0.08 0.091 0.152
"37654" 13685.14811 23.94 76.6 4.916 341 285.5
"16113" 27520 15.63 82.4 0.072 0.033 0.122
"29095" 29908.61925 27.06 30.98 4.904 0.132 0.082
"25965" 14580.18462 20.07 84.7 4.913 131.1 112.3
"5060" 14564.98492 8.23 55.76 0.091 0.044 0.122
"21886" 24363.32308 20.25 87.6 0.066 0.059 0.137
"47700" 9773.493976 15.2 78.9 4.911 0.048 0.096
"3145" 26400 12.72 63.44 0.089 0.048 0.156
"38315" 13426.27171 21.34 83.7 4.918 0.088 0.115
"4504" 14622.87437 10.2 60.42 4.924 0.062 0.093
"3517" 14035.66265 5.793 73 4.913 259.6 267.1
"45904" 20362.40964 20.66 60.34 0.083 0.274 0.293
"20618" 14440.80972 16.6 78.5 4.92 0.051 0.108
"38705" 20757.1808 22.67 66.46 4.92 34.16 34.2
"48959" 12388.95558 8.05 78.3 0.083 0.077 0.159
"13679" 21026.90909 15.58 69.26 0.073 0.04 0.122
"39177" 13108.55975 17.5 82.3 4.92 0.069 0.148
"41840" 12004.3769 19.58 89.3 0.08 150.5 129.3
"42701" 12220.30395 21.5 71.8 4.925 506.8 305.5
"17462" 11135.22267 17.14 69.09 0.082 0.571 0.519
"24911" 27092.67692 20.6 65.98 4.924 0.066 0.107
"115" 25989.39759 12.51 68.35 0.077 0.055 0.085
"44354" 13220.24096 15.73 84.9 0.073 0.044 0.133
"31991" 21565.39185 26.42 38.35 4.906 0.099 0.059
"32375" 38087.02194 23.46 46.78 4.903 53.43 61.6
"34302" 17562.88401 22.3 90.4 4.916 0.099 0.163
"30907" 26350.34483 29.69 48.69 4.904 740 111.3
"43018" 17204.13374 16.39 88.2 0.084 19.09 16.33
"11910" 14562.58065 16.1 41.57 0.087 320.4 330.3
"16793" 18507.63636 22.61 41.01 0.076 816 74.9
"38963" 11331.72625 23.65 58.29 4.921 601.1 120.1
"28784" 42989.12134 27.89 53.75 4.914 0.117 0.082
"31956" 36467.96238 29.41 30.54 4.908 0.077 0.093
"2359" 12560.96386 9.32 76.2 0.084 81.1 78.7
"37879" 13102.6762 23.9 58.75 4.917 0.08 0.089
"7240" 13858.73367 13.42 71.1 0.076 0.048 0.1
"12465" 16136.12903 25.14 41.08 0.086 836 84.1
"11378" 16763.22581 12.24 80.6 0.09 0.066 0.141
"12088" 23005.16129 13.74 61.11 0.086 0.048 0.13
"41451" 19433.43465 20.57 77.8 0.071 0.055 0.111
"52246" 16457.14286 13.44 49.63 0.08 0.102 0.052
"14851" 15842.90909 15.7 87.1 0.081 0.044 0.108
"5898" 22345.32663 10.82 78.9 4.916 0.066 0.111
"18921" 14306.72065 17.94 88.9 0.066 145 122.2
"6578" 17065.80905 15.77 64.42 0.079 155.8 158.6
"45777" 19714.6988 15.32 83.6 0.069 0.084 0.07
"46837" 10195.66265 11.05 66.47 4.921 0.07 0.067
"44821" 9576.86747 19.2 79.6 0.069 0.04 0.174
"35535" 17397.67109 24.3 59.49 0.317 201.3 147.7
"14358" 18234.18182 16.65 73.4 0.071 348.2 342.7
"45791" 14706.50602 14.48 85.7 0.071 0.08 0.089
"23190" 24192 19.67 63.85 0.081 0.044 0.119
"15735" 12241.45455 16.31 80.9 0.074 0.113 0.241
"8707" 15880.64516 15.8 78.9 0.084 537.6 59.75
"4191" 14851.08434 15.74 63.15 4.918 0.07 0.119
"1320" 13642.40964 14.44 79.4 0.08 0.073 0.108
"35609" 10413.89173 19.19 75.7 0.283 0.391 0.322
"37230" 14632.40041 19.93 72 0.274 225.1 192.7
"23987" 18160.24615 24.11 56.32 0.07 914 36.65
"22437" 27464.86154 21.41 82.1 0.067 34.58 27.79
"6837" 15850.13065 10.96 66.14 0.092 249.9 239.7
"39530" 13113.19149 28.67 28.31 4.924 436.1 303.6
"42602" 18914.04255 20.51 78.4 4.917 0.055 0.104
"24830" 15779.44615 25.16 43.16 4.919 704 43.81
"49670" 14267.46699 16.07 58.91 0.086 0.048 0.156
"357" 15840 14.87 66.57 0.08 397.2 45.17
"20576" 26386.39676 17.95 70.8 4.927 0.051 0.093
"35634" 15297.24208 25.56 41.35 0.291 750 125.1
"9588" 16403.22581 15.38 68.86 0.075 378.4 355.2
"16620" 16325.81818 18.63 57.27 0.084 538.1 194.9
"7638" 17691.01508 14.07 58.38 0.084 0.055 0.111
"7088" 14472.36181 13.81 72.1 0.071 0.037 0.148
"27591" 28806.0251 28.61 61.86 4.911 844 81
"51462" 7467.947179 7.92 94.2 0.08 19.36 18.65
"48223" 15074.18968 15.1 76.1 0.082 0.033 0.148
"41393" 12132.76596 21.9 74 0.068 509.7 139.8
"16239" 18728.72727 20.47 56.19 0.089 80 69.5
"48475" 9749.819928 15.31 69.59 0.085 37.62 37.16
"41650" 11432.46201 18.7 92.9 0.065 0.059 0.178
"31505" 31075.10972 28.2 68.19 4.903 192.4 160.4
"1543" 16614.93976 18.67 48.4 0.086 103.6 105.5
"10824" 13656.77419 10.48 86 0.084 0.084 0.171
"35025" 12437.83453 20.67 73.3 4.914 0.058 0.152
"50477" 9726.770708 17.3 61.45 0.083 480.6 34.58
"47244" 10293.9759 17.51 54.49 0.077 0.066 0.07
"37292" 18915.62819 18.2 58.32 4.924 0.084 0.1
"3328" 14822.16867 9.86 73.2 0.088 0.095 0.104
"10548" 14510.32258 9.26 90 0.093 0.051 0.074
"9450" 16246.45161 17.67 56.84 0.074 614.9 578.5
"6586" 18663.55779 14.43 73.6 0.08 73.2 73.1
"47022" 11520 15.31 46.18 4.922 519.2 46.69
"134" 23415.90361 13.2 63.84 0.074 0.081 0.093
"38862" 19892.29826 22.48 76.8 4.924 0.066 0.122
"50894" 8747.178872 15.55 70.1 0.073 138.3 124
"9834" 10782.58065 12.11 89.7 0.082 0.04 0.096
"29414" 19298.41004 23.72 60.32 4.907 1.81 1.512
"40728" 19392.58359 23.88 52.75 0.088 0.091 0.059
"25069" 27683.44615 18.87 65.44 4.919 0.091 0.093
"40758" 13486.68693 21.43 64.29 0.161 0.069 0.096
"21713" 22690.20243 22.28 70.2 4.92 156.3 167.2
"15238" 28171.63636 18.62 66.54 0.075 33.56 35.37
"39283" 19751.09295 22.23 75.1 4.917 5.269 4.628
"13027" 17821.09091 16.29 83.3 0.066 126.9 114.9
"25815" 13499.07692 20.39 80.9 4.916 13.93 11.63
