"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21"
1 115 7 1 6 1 1 1 6 1771 1219 1 7 7 1 1 1 3 3 2 1
1 88 7 1 6 1 1 1 5 1735 1209 1 7 7 1 1 1 3 3 2 1
1 126 7 1 6 1 1 1 5 1780 1235 1 7 7 1 1 1 3 3 2 3
1 118 7 1 6 1 1 1 5 1745 1201 1 7 7 1 1 1 3 3 2 1
1 113 7 1 6 1 1 1 6 1810 1236 1 7 7 1 1 1 3 3 2 3
1 84 7 1 6 1 1 1 5 1686 1186 1 7 7 1 1 1 3 3 2 1
1 110 7 1 6 1 1 1 5 1701 1193 1 7 7 1 1 1 3 3 2 1
1 105 7 1 6 1 1 1 5 1749 1231 1 7 7 1 1 1 3 3 2 3
1 114 7 1 6 1 1 1 5 1699 1213 1 7 7 1 1 1 3 3 2 1
1 91 7 1 6 1 1 1 6 1672 1177 1 7 7 1 1 1 3 3 2 3
1 98 7 1 6 1 1 1 6 1700 1184 1 7 7 1 1 1 3 3 2 1
1 80 7 1 6 1 1 1 5 1737 1223 1 7 7 1 1 1 3 3 2 1
1 107 7 1 6 1 1 1 6 1732 1215 1 7 7 1 1 1 3 3 2 3
1 103 7 1 6 1 1 1 5 1737 1205 1 7 7 1 1 1 3 3 2 3
1 99 7 1 6 1 1 1 6 1686 1171 1 7 7 1 1 1 3 3 2 3
1 87 7 1 6 1 1 1 6 1719 1201 1 7 7 1 1 1 3 3 2 1
1 121 7 1 6 1 1 1 6 1725 1203 1 7 7 1 1 1 3 3 2 3
1 121 7 1 6 1 1 1 5 1777 1231 1 7 7 1 1 1 3 3 2 3
1 115 7 1 6 1 1 1 6 1711 1176 1 7 7 1 1 1 3 3 2 1
1 113 7 1 6 1 1 1 5 1722 1197 1 7 7 1 1 1 3 3 2 1
1 121 7 1 6 1 1 1 6 1734 1221 1 7 7 1 1 1 3 3 2 3
1 61 7 1 6 1 1 1 6 1730 1159 1 7 7 1 1 1 3 3 2 1
1 134 7 1 6 1 1 1 6 1744 1197 1 7 7 1 1 1 3 3 2 1
1 91 7 1 6 1 1 1 6 1693 1204 1 7 7 1 1 1 3 3 2 1
1 92 7 1 6 1 1 1 6 1740 1211 1 7 7 1 1 1 3 3 2 1
1 118 7 1 6 1 1 1 5 1726 1206 1 7 7 1 1 1 3 3 2 3
1 105 7 1 6 1 1 1 5 1776 1203 1 7 7 1 1 1 3 3 2 3
1 105 7 1 6 1 1 1 6 1754 1206 1 7 7 1 1 1 3 3 2 1
1 121 7 1 6 1 1 1 5 1753 1216 1 7 7 1 1 1 3 3 2 1
1 103 7 1 6 1 1 1 6 1707 1194 1 7 7 1 1 1 3 3 2 1
1 120 7 1 6 1 1 1 5 1753 1202 1 7 7 1 1 1 3 3 2 3
1 137 7 1 6 1 1 1 5 1735 1227 1 7 7 1 1 1 3 3 2 1
1 146 7 1 6 1 1 1 5 1781 1225 1 7 7 1 1 1 3 3 2 1
1 101 7 1 6 1 1 1 5 1687 1191 1 7 7 1 1 1 3 3 2 1
1 112 7 1 6 1 1 1 5 1716 1208 1 7 7 1 1 1 3 3 2 3
1 70 7 1 6 1 1 1 5 1674 1168 1 7 7 1 1 1 3 3 2 1
1 88 7 1 6 1 1 1 5 1728 1194 1 7 7 1 1 1 3 3 2 1
1 104 7 1 6 1 1 1 6 1710 1214 1 7 7 1 1 1 3 3 2 1
1 102 7 1 6 1 1 1 6 1729 1214 1 7 7 1 1 1 3 3 2 1
1 95 7 1 6 1 1 1 5 1707 1202 1 7 7 1 1 1 3 3 2 3
1 71 7 1 6 1 1 1 5 1654 1167 1 7 7 1 1 1 3 3 2 1
1 138 7 1 6 1 1 1 5 1791 1239 1 7 7 1 1 1 3 3 2 1
1 107 7 1 6 1 1 1 6 1719 1212 1 7 7 1 1 1 3 3 2 1
1 100 7 1 6 1 1 1 5 1711 1188 1 7 7 1 1 1 3 3 2 1
1 83 7 1 6 1 1 1 6 1726 1200 1 7 7 1 1 1 3 3 2 1
1 106 7 1 6 1 1 1 6 1709 1193 1 7 7 1 1 1 3 3 2 3
1 107 7 1 6 1 1 1 6 1732 1191 1 7 7 1 1 1 3 3 2 3
1 135 7 1 6 1 1 1 6 1724 1185 1 7 7 1 1 1 3 3 2 1
1 121 7 1 6 1 1 1 5 1761 1209 1 7 7 1 1 1 3 3 2 3
1 117 7 1 6 1 1 1 6 1775 1204 1 7 7 1 1 1 3 3 2 3
1 90 7 1 6 1 1 1 6 1666 1173 1 7 7 1 1 1 3 3 2 3
1 96 7 1 6 1 1 1 5 1709 1201 1 7 7 1 1 1 3 3 2 3
1 114 7 1 6 1 1 1 6 1718 1197 1 7 7 1 1 1 3 3 2 1
1 122 7 1 6 1 1 1 5 1728 1191 1 7 7 1 1 1 3 3 2 3
1 74 7 1 6 1 1 1 6 1662 1177 1 7 7 1 1 1 3 3 2 3
1 108 7 1 6 1 1 1 5 1724 1188 1 7 7 1 1 1 3 3 2 1
1 90 7 1 6 1 1 1 5 1708 1190 1 7 7 1 1 1 3 3 2 1
1 110 7 1 6 1 1 1 5 1765 1210 1 7 7 1 1 1 3 3 2 3
1 97 7 1 6 1 1 1 5 1748 1204 1 7 7 1 1 1 3 3 2 3
1 94 7 1 6 1 1 1 6 1690 1188 1 7 7 1 1 1 3 3 2 3
1 115 7 1 6 1 1 1 6 1743 1218 1 7 7 1 1 1 3 3 2 1
1 100 7 1 6 1 1 1 5 1735 1211 1 7 7 1 1 1 3 3 2 3
1 99 7 1 6 1 1 1 6 1718 1192 1 7 7 1 1 1 3 3 2 1
1 118 7 1 6 1 1 1 6 1757 1212 1 7 7 1 1 1 3 3 2 1
1 89 7 1 6 1 1 1 6 1719 1187 1 7 7 1 1 1 3 3 2 1
1 102 7 1 6 1 1 1 5 1763 1215 1 7 7 1 1 1 3 3 2 3
1 131 7 1 6 1 1 1 6 1735 1214 1 7 7 1 1 1 3 3 2 3
1 82 7 1 6 1 1 1 5 1694 1191 1 7 7 1 1 1 3 3 2 3
1 97 7 1 6 1 1 1 6 1741 1197 1 7 7 1 1 1 3 3 2 3
1 115 7 1 6 1 1 1 6 1760 1226 1 7 7 1 1 1 3 3 2 3
1 77 7 1 6 1 1 1 6 1749 1204 1 7 7 1 1 1 3 3 2 3
1 125 7 1 6 1 1 1 6 1764 1226 1 7 7 1 1 1 3 3 2 3
1 107 7 1 6 1 1 1 6 1720 1203 1 7 7 1 1 1 3 3 2 1
1 103 7 1 6 1 1 1 6 1694 1198 1 7 7 1 1 1 3 3 2 1
1 84 7 1 6 1 1 1 5 1727 1211 1 7 7 1 1 1 3 3 2 1
1 91 7 1 6 1 1 1 5 1734 1173 1 7 7 1 1 1 3 3 2 3
1 104 7 1 6 1 1 1 6 1724 1208 1 7 7 1 1 1 3 3 2 1
1 87 7 1 6 1 1 1 6 1710 1181 1 7 7 1 1 1 3 3 2 3
1 111 7 1 6 1 1 1 5 1709 1182 1 7 7 1 1 1 3 3 2 1
1 70 7 1 6 1 1 1 6 1687 1176 1 7 7 1 1 1 3 3 2 3
1 104 7 1 6 1 1 1 6 1749 1207 1 7 7 1 1 1 3 3 2 1
1 105 7 1 6 1 1 1 5 1719 1189 1 7 7 1 1 1 3 3 2 1
1 89 7 1 6 1 1 1 5 1698 1197 1 7 7 1 1 1 3 3 2 3
1 136 7 1 6 1 1 1 5 1745 1221 1 7 7 1 1 1 3 3 2 1
1 119 7 1 6 1 1 1 5 1768 1236 1 7 7 1 1 1 3 3 2 1
1 135 7 1 6 1 1 1 6 1762 1216 1 7 7 1 1 1 3 3 2 3
1 113 7 1 6 1 1 1 5 1758 1234 1 7 7 1 1 1 3 3 2 1
1 120 7 1 6 1 1 1 5 1683 1184 1 7 7 1 1 1 3 3 2 1
1 114 7 1 6 1 1 1 6 1700 1216 1 7 7 1 1 1 3 3 2 3
1 109 7 1 6 1 1 1 5 1755 1211 1 7 7 1 1 1 3 3 2 1
1 83 7 1 6 1 1 1 5 1655 1181 1 7 7 1 1 1 3 3 2 3
1 125 7 1 6 1 1 1 5 1734 1200 1 7 7 1 1 1 3 3 2 1
1 89 7 1 6 1 1 1 5 1694 1174 1 7 7 1 1 1 3 3 2 3
1 99 7 1 6 1 1 1 6 1734 1181 1 7 7 1 1 1 3 3 2 3
1 111 7 1 6 1 1 1 6 1724 1204 1 7 7 1 1 1 3 3 2 3
1 115 7 1 6 1 1 1 5 1731 1215 1 7 7 1 1 1 3 3 2 1
1 116 7 1 6 1 1 1 6 1753 1243 1 7 7 1 1 1 3 3 2 1
1 93 7 1 6 1 1 1 5 1719 1202 1 7 7 1 1 1 3 3 2 1
1 108 7 1 6 1 1 1 6 1774 1205 1 7 7 1 1 1 3 3 2 1
1 83 7 1 6 1 1 1 6 1703 1195 1 7 7 1 1 1 3 3 2 1
1 113 7 1 6 1 1 1 5 1744 1216 1 7 7 1 1 1 3 3 2 3
1 91 7 1 6 1 1 1 6 1689 1187 1 7 7 1 1 1 3 3 2 1
1 109 7 1 6 1 1 1 5 1680 1185 1 7 7 1 1 1 3 3 2 3
1 126 7 1 6 1 1 1 5 1734 1212 1 7 7 1 1 1 3 3 2 1
1 100 7 1 6 1 1 1 6 1739 1200 1 7 7 1 1 1 3 3 2 3
1 107 7 1 6 1 1 1 5 1752 1206 1 7 7 1 1 1 3 3 2 1
1 101 7 1 6 1 1 1 5 1764 1231 1 7 7 1 1 1 3 3 2 3
1 104 7 1 6 1 1 1 5 1744 1208 1 7 7 1 1 1 3 3 2 3
1 147 7 1 6 1 1 1 6 1745 1199 1 7 7 1 1 1 3 3 2 1
1 100 7 1 6 1 1 1 6 1743 1199 1 7 7 1 1 1 3 3 2 1
1 112 7 1 6 1 1 1 5 1730 1212 1 7 7 1 1 1 3 3 2 3
1 92 7 1 6 1 1 1 6 1667 1183 1 7 7 1 1 1 3 3 2 1
1 109 7 1 6 1 1 1 5 1696 1197 1 7 7 1 1 1 3 3 2 3
1 101 7 1 6 1 1 1 5 1714 1179 1 7 7 1 1 1 3 3 2 3
1 122 7 1 6 1 1 1 5 1751 1206 1 7 7 1 1 1 3 3 2 3
1 85 7 1 6 1 1 1 5 1716 1193 1 7 7 1 1 1 3 3 2 1
1 155 7 1 6 1 1 1 6 1770 1229 1 7 7 1 1 1 3 3 2 1
1 86 7 1 6 1 1 1 5 1676 1173 1 7 7 1 1 1 3 3 2 1
1 112 7 1 6 1 1 1 5 1765 1210 1 7 7 1 1 1 3 3 2 3
1 115 7 1 6 1 1 1 6 1739 1197 1 7 7 1 1 1 3 3 2 3
1 85 7 1 6 1 1 1 6 1722 1196 1 7 7 1 1 1 3 3 2 3
1 119 7 1 6 1 1 1 6 1721 1204 1 7 7 1 1 1 3 3 2 1
1 143 7 1 6 1 1 1 6 1791 1226 1 7 7 1 1 1 3 3 2 1
1 89 7 1 6 1 1 1 6 1680 1170 1 7 7 1 1 1 3 3 2 1
1 109 7 1 6 1 1 1 6 1732 1178 1 7 7 1 1 1 3 3 2 3
1 132 7 1 6 1 1 1 6 1749 1220 1 7 7 1 1 1 3 3 2 1
1 92 7 1 6 1 1 1 6 1695 1180 1 7 7 1 1 1 3 3 2 3
1 138 7 1 6 1 1 1 5 1816 1246 1 7 7 1 1 1 3 3 2 3
1 124 7 1 6 1 1 1 5 1721 1214 1 7 7 1 1 1 3 3 2 1
1 112 7 1 6 1 1 1 5 1712 1209 1 7 7 1 1 1 3 3 2 3
1 115 7 1 6 1 1 1 6 1780 1206 1 7 7 1 1 1 3 3 2 3
1 96 7 1 6 1 1 1 6 1687 1187 1 7 7 1 1 1 3 3 2 3
1 86 7 1 6 1 1 1 5 1719 1190 1 7 7 1 1 1 3 3 2 3
1 88 7 1 6 1 1 1 5 1746 1194 1 7 7 1 1 1 3 3 2 1
1 103 7 1 6 1 1 1 5 1743 1205 1 7 7 1 1 1 3 3 2 1
1 97 7 1 6 1 1 1 6 1699 1183 1 7 7 1 1 1 3 3 2 3
1 120 7 1 6 1 1 1 5 1727 1191 1 7 7 1 1 1 3 3 2 1
1 119 7 1 6 1 1 1 5 1692 1193 1 7 7 1 1 1 3 3 2 3
1 109 7 1 6 1 1 1 6 1748 1216 1 7 7 1 1 1 3 3 2 1
1 93 7 1 6 1 1 1 6 1727 1212 1 7 7 1 1 1 3 3 2 1
1 127 7 1 6 1 1 1 6 1746 1214 1 7 7 1 1 1 3 3 2 3
1 117 7 1 6 1 1 1 6 1739 1193 1 7 7 1 1 1 3 3 2 1
1 95 7 1 6 1 1 1 6 1680 1202 1 7 7 1 1 1 3 3 2 3
1 85 7 1 6 1 1 1 6 1727 1196 1 7 7 1 1 1 3 3 2 1
1 87 7 1 6 1 1 1 6 1670 1183 1 7 7 1 1 1 3 3 2 3
1 100 7 1 6 1 1 1 6 1736 1213 1 7 7 1 1 1 3 3 2 1
1 130 7 1 6 1 1 1 6 1780 2252 1 7 7 1 1 1 3 3 2 3
1 117 7 1 6 1 1 1 5 1711 1191 1 7 7 1 1 1 3 3 2 3
1 96 7 1 6 1 1 1 5 1757 1207 1 7 7 1 1 1 3 3 2 1
1 78 7 1 6 1 1 1 5 1701 1208 1 7 7 1 1 1 3 3 2 1
1 104 7 1 6 1 1 1 6 1711 1196 1 7 7 1 1 1 3 3 2 3
1 103 7 1 6 1 1 1 6 1718 1201 1 7 7 1 1 1 3 3 2 3
1 118 7 1 6 1 1 1 5 1741 1200 1 7 7 1 1 1 3 3 2 1
1 123 7 1 6 1 1 1 5 1759 1208 1 7 7 1 1 1 3 3 2 1
1 132 7 1 6 1 1 1 5 1792 1221 1 7 7 1 1 1 3 3 2 3
1 96 7 1 6 1 1 1 5 1677 1196 1 7 7 1 1 1 3 3 2 1
1 73 7 1 6 1 1 1 6 1690 1191 1 7 7 1 1 1 3 3 2 3
1 144 7 1 6 1 1 1 5 1800 1223 1 7 7 1 1 1 3 3 2 3
1 115 7 1 6 1 1 1 5 1717 1202 1 7 7 1 1 1 3 3 2 3
1 111 7 1 6 1 1 1 6 1800 1213 1 7 7 1 1 1 3 3 2 1
1 134 7 1 6 1 1 1 5 1745 1199 1 7 7 1 1 1 3 3 2 3
1 108 7 1 6 1 1 1 5 1726 1196 1 7 7 1 1 1 3 3 2 3
1 134 7 1 6 1 1 1 6 1774 1216 1 7 7 1 1 1 3 3 2 3
1 113 7 1 6 1 1 1 5 1757 1199 1 7 7 1 1 1 3 3 2 1
1 129 7 1 6 1 1 1 6 1780 1212 1 7 7 1 1 1 3 3 2 1
1 1225 1 1 4 1 2 1 5 2183 1218 1 1 7 1 6 1 3 3 2 1
1 1586 1 1 4 1 2 1 6 2105 1218 1 1 7 1 6 1 3 3 2 3
1 1604 1 1 3 1 2 1 6 117 1212 1 1 7 1 6 1 3 3 2 3
1 1237 1 1 4 1 2 1 6 2041 1184 1 1 7 1 6 1 3 3 2 3
1 1234 1 1 3 1 2 1 5 2012 1211 1 1 7 1 6 1 3 3 2 3
1 1238 1 1 6 1 2 1 5 2074 1204 1 1 7 1 6 1 3 3 2 1
1 1193 1 1 3 1 2 1 6 2121 1194 1 1 7 1 6 1 3 3 2 3
1 1564 1 1 4 1 2 1 5 110 1208 1 1 7 1 6 1 3 3 2 3
1 1562 1 1 6 1 2 1 6 1991 1215 1 1 4 1 6 1 3 3 2 3
1 1200 1 1 4 1 2 1 5 2165 1194 1 1 7 1 6 1 3 3 2 3
1 1624 1 1 6 1 2 1 5 118 1209 1 1 4 1 6 1 3 3 2 1
1 1230 1 1 4 1 2 1 6 2137 1190 1 1 4 1 6 1 3 3 2 1
1 1612 1 1 6 1 2 1 5 113 1225 1 1 7 1 6 1 3 3 2 3
1 1592 1 1 6 1 2 1 5 93 1214 1 1 7 1 6 1 3 3 2 1
1 1632 1 1 4 1 2 1 6 217 2249 1 1 4 1 6 1 3 3 2 3
1 1195 1 1 3 1 2 1 5 100 1223 1 1 4 1 6 1 3 3 2 3
1 1600 1 1 6 1 2 1 5 2127 1200 1 1 4 1 6 1 3 3 2 1
1 1565 1 1 4 1 2 1 6 2171 1223 1 1 4 1 6 1 3 3 2 1
1 1241 1 1 3 1 2 1 5 2191 1209 1 1 4 1 6 1 3 3 2 1
1 1243 1 1 6 1 2 1 6 160 1207 1 1 7 1 6 1 3 3 2 1
1 1227 1 1 6 1 2 1 5 2170 1202 1 1 4 1 6 1 3 3 2 1
1 1235 1 1 6 1 2 1 5 102 1215 1 1 4 1 6 1 3 3 2 1
1 1598 1 1 4 1 2 1 5 2110 1204 1 1 4 1 6 1 3 3 2 3
1 1553 1 1 3 1 2 1 6 1887 1171 1 1 7 1 6 1 3 3 2 1
1 1555 1 1 3 1 2 1 6 2135 1201 1 1 4 1 6 1 3 3 2 3
1 1567 1 1 4 1 2 1 5 2058 1201 1 1 7 1 6 1 3 3 2 3
1 1595 1 1 3 1 2 1 6 2088 1211 1 1 4 1 6 1 3 3 2 3
1 1558 1 1 6 1 2 1 5 2197 1202 1 1 4 1 6 1 3 3 2 1
1 1588 1 1 4 1 2 1 5 2182 1212 1 1 7 1 6 1 3 3 2 1
1 1218 1 1 4 1 2 1 5 1939 1175 1 1 4 1 6 1 3 3 2 3
1 1559 1 1 6 1 2 1 6 1843 1175 1 1 7 1 6 1 3 3 2 3
1 1212 1 1 4 1 2 1 5 2081 1183 1 1 7 1 6 1 3 3 2 3
1 1570 1 1 4 1 2 1 5 2085 1192 1 1 7 1 6 1 3 3 2 3
1 1240 1 1 6 1 2 1 5 2019 1197 1 1 7 1 6 1 3 3 2 3
1 1598 1 1 6 1 2 1 5 2055 1198 1 1 7 1 6 1 3 3 2 1
1 1210 1 1 6 1 2 1 6 2035 1186 1 1 4 1 6 1 3 3 2 1
1 1240 1 1 4 1 2 1 5 2054 1196 1 1 4 1 6 1 3 3 2 3
1 1584 1 1 6 1 2 1 5 2018 1193 1 1 4 1 6 1 3 3 2 1
1 1586 1 1 4 1 2 1 6 2226 1205 1 1 7 1 6 1 3 3 2 1
1 1240 1 1 3 1 2 1 6 2195 1230 1 1 7 1 6 1 3 3 2 1
1 1174 1 1 3 1 2 1 5 2080 1169 1 1 7 1 6 1 3 3 2 3
1 1572 1 1 6 1 2 1 6 2009 1191 1 1 7 1 6 1 3 3 2 1
1 1554 1 1 3 1 2 1 5 2161 1214 1 1 4 1 6 1 3 3 2 1
1 1241 1 1 3 1 2 1 6 2105 1201 1 1 7 1 6 1 3 3 2 3
1 1203 1 1 6 1 2 1 5 2085 1216 1 1 4 1 6 1 3 3 2 1
1 1568 1 1 3 1 2 1 6 2106 1191 1 1 7 1 6 1 3 3 2 3
1 1242 1 1 6 1 2 1 5 2127 1206 1 1 7 1 6 1 3 3 2 1
1 1233 1 1 3 1 2 1 5 2039 1194 1 1 7 1 6 1 3 3 2 3
1 1577 1 1 6 1 2 1 5 2210 1202 1 1 4 1 6 1 3 3 2 3
1 1222 1 1 3 1 2 1 6 2184 1216 1 1 4 1 6 1 3 3 2 1
1 1195 1 1 6 1 2 1 5 1990 1175 1 1 4 1 6 1 3 3 2 1
1 1603 1 1 6 1 2 1 6 2155 1202 1 1 4 1 6 1 3 3 2 3
1 1604 1 1 4 1 2 1 5 2214 1216 1 1 4 1 6 1 3 3 2 3
1 1239 1 1 4 1 2 1 6 1962 1178 1 1 7 1 6 1 3 3 2 1
1 1576 1 1 3 1 2 1 5 2067 1195 1 1 4 1 6 1 3 3 2 3
1 1613 1 1 3 1 2 1 5 2212 1222 1 1 7 1 6 1 3 3 2 3
1 1226 1 1 3 1 2 1 5 1965 1207 1 1 4 1 6 1 3 3 2 3
1 1578 1 1 6 1 2 1 6 2025 1179 1 1 4 1 6 1 3 3 2 1
1 1229 1 1 6 1 2 1 6 2136 1203 1 1 7 1 6 1 3 3 2 1
1 1580 1 1 6 1 2 1 5 2095 1217 1 1 4 1 6 1 3 3 2 1
1 1558 1 1 4 1 2 1 5 2072 1184 1 1 7 1 6 1 3 3 2 1
1 1559 1 1 6 1 2 1 5 2174 1220 1 1 7 1 6 1 3 3 2 1
1 1566 1 1 4 1 2 1 6 2126 1207 1 1 4 1 6 1 3 3 2 1
1 1577 1 1 6 1 2 1 5 94 1217 1 1 7 1 6 1 3 3 2 3
1 1565 1 1 6 1 2 1 5 1996 1177 1 1 7 1 6 1 3 3 2 1
1 1205 1 1 3 1 2 1 6 2026 1183 1 1 7 1 6 1 3 3 2 1
1 1563 1 1 3 1 2 1 5 2044 1186 1 1 4 1 6 1 3 3 2 1
1 1225 1 1 6 1 2 1 5 2178 1204 1 1 4 1 6 1 3 3 2 1
1 1188 1 1 4 1 2 1 5 2044 1180 1 1 4 1 6 1 3 3 2 3
1 1576 1 1 3 1 2 1 6 2170 1212 1 1 7 1 6 1 3 3 2 3
1 1564 1 1 6 1 2 1 5 138 1222 1 1 4 1 6 1 3 3 2 1
1 1236 1 1 4 1 2 1 5 2012 1203 1 1 7 1 6 1 3 3 2 3
1 1571 1 1 6 1 2 1 5 2129 1190 1 1 7 1 6 1 3 3 2 1
1 1553 1 1 3 1 2 1 6 134 1204 1 1 4 1 6 1 3 3 2 3
1 1242 1 1 4 1 2 1 5 2208 1211 1 1 7 1 6 1 3 3 2 3
1 1241 1 1 4 1 2 1 6 2054 1187 1 1 4 1 6 1 3 3 2 1
1 1555 1 1 4 1 2 1 6 2073 1174 1 1 4 1 6 1 3 3 2 1
1 1564 1 1 3 1 2 1 6 2027 1197 1 1 7 1 6 1 3 3 2 1
1 1553 1 1 3 1 2 1 6 2132 1210 1 1 7 1 6 1 3 3 2 3
1 1222 1 1 4 1 2 1 6 2215 1220 1 1 4 1 6 1 3 3 2 3
1 1194 1 1 3 1 2 1 6 2067 1175 1 1 4 1 6 1 3 3 2 3
1 1569 1 1 3 1 2 1 5 2095 1193 1 1 7 1 6 1 3 3 2 1
1 1234 1 1 3 1 2 1 6 2048 1195 1 1 4 1 6 1 3 3 2 1
1 1616 1 1 4 1 2 1 6 209 1213 1 1 4 1 6 1 3 3 2 3
1 1585 1 1 4 1 2 1 6 2161 1215 1 1 4 1 6 1 3 3 2 1
1 1240 1 1 3 1 2 1 6 2103 1205 1 1 4 1 6 1 3 3 2 3
1 1218 1 1 3 1 2 1 6 2014 1199 1 1 7 1 6 1 3 3 2 3
1 1566 1 1 3 1 2 1 6 2143 1193 1 1 4 1 6 1 3 3 2 3
1 1584 1 1 4 1 2 1 6 2054 1200 1 1 4 1 6 1 3 3 2 1
1 1565 1 1 4 1 2 1 6 2088 1210 1 1 7 1 6 1 3 3 2 1
1 1231 1 1 6 1 2 1 5 2115 1195 1 1 4 1 6 1 3 3 2 1
1 1172 1 1 4 1 2 1 5 2106 1193 1 1 4 1 6 1 3 3 2 1
1 1607 1 1 3 1 2 1 5 2209 1212 1 1 7 1 6 1 3 3 2 1
1 1582 1 1 3 1 2 1 5 2045 1192 1 1 7 1 6 1 3 3 2 3
1 1580 1 1 3 1 2 1 5 2163 1223 1 1 4 1 6 1 3 3 2 3
1 1578 1 1 4 1 2 1 5 2154 1223 1 1 4 1 6 1 3 3 2 1
1 1185 1 1 4 1 2 1 6 1996 1190 1 1 4 1 6 1 3 3 2 3
1 1582 1 1 6 1 2 1 5 133 1219 1 1 7 1 6 1 3 3 2 3
1 1242 1 1 6 1 2 1 6 2064 1176 1 1 7 1 6 1 3 3 2 3
1 1583 1 1 3 1 2 1 6 2109 1200 1 1 7 1 6 1 3 3 2 3
1 1236 1 1 3 1 2 1 6 2075 1184 1 1 7 1 6 1 3 3 2 1
1 1554 1 1 4 1 2 1 6 2061 1193 1 1 4 1 6 1 3 3 2 1
1 1165 1 1 3 1 2 1 6 2019 1179 1 1 7 1 6 1 3 3 2 1
1 1228 1 1 3 1 2 1 5 2130 1180 1 1 4 1 6 1 3 3 2 3
1 1239 1 1 3 1 2 1 6 2152 1210 1 1 7 1 6 1 3 3 2 3
1 1620 1 1 6 1 2 1 6 2097 1196 1 1 4 1 6 1 3 3 2 1
1 1226 1 1 4 1 2 1 5 2121 1201 1 1 7 1 6 1 3 3 2 1
1 1594 1 1 6 1 2 1 6 2028 1201 1 1 4 1 6 1 3 3 2 1
1 1609 1 1 3 1 2 1 5 112 1207 1 1 7 1 6 1 3 3 2 1
1 1187 1 1 4 1 2 1 6 1897 1159 1 1 4 1 6 1 3 3 2 3
1 1170 1 1 6 1 2 1 5 1979 1175 1 1 4 1 6 1 3 3 2 3
1 1573 1 1 3 1 2 1 5 2201 1206 1 1 7 1 6 1 3 3 2 3
1 1573 1 1 3 1 2 1 6 2172 1199 1 1 7 1 6 1 3 3 2 1
1 1603 1 1 6 1 2 1 6 152 1222 1 1 4 1 6 1 3 3 2 1
1 1558 1 1 3 1 2 1 6 2006 1178 1 1 7 1 6 1 3 3 2 3
1 1231 1 1 4 1 2 1 5 1937 1184 1 1 7 1 6 1 3 3 2 3
1 1235 1 1 6 1 2 1 5 2005 1182 1 1 7 1 6 1 3 3 2 3
1 1228 1 1 6 1 2 1 5 2147 1193 1 1 7 1 6 1 3 3 2 3
1 1662 1 1 4 1 2 1 5 230 1224 1 1 4 1 6 1 3 3 2 1
1 1605 1 1 6 1 2 1 5 2203 1210 1 1 7 1 6 1 3 3 2 3
1 1243 1 1 6 1 2 1 5 2159 1203 1 1 4 1 6 1 3 3 2 3
1 1615 1 1 4 1 2 1 5 2152 1227 1 1 4 1 6 1 3 3 2 1
1 1574 1 1 6 1 2 1 6 2200 1215 1 1 7 1 6 1 3 3 2 3
1 1564 1 1 4 1 2 1 6 2163 1230 1 1 7 1 6 1 3 3 2 1
1 1233 1 1 3 1 2 1 5 2145 1198 1 1 7 1 6 1 3 3 2 1
1 1565 1 1 4 1 2 1 5 106 1216 1 1 7 1 6 1 3 3 2 3
1 1238 1 1 4 1 2 1 6 2119 1201 1 1 7 1 6 1 3 3 2 3
1 1223 1 1 3 1 2 1 5 2040 1190 1 1 7 1 6 1 3 3 2 3
1 1226 1 1 4 1 2 1 5 2006 1185 1 1 7 1 6 1 3 3 2 1
1 1556 1 1 4 1 2 1 6 2163 1205 1 1 7 1 6 1 3 3 2 3
1 1561 1 1 4 1 2 1 5 2158 1202 1 1 4 1 6 1 3 3 2 1
1 1158 1 1 4 1 2 1 5 1983 1179 1 1 7 1 6 1 3 3 2 1
1 1556 1 1 4 1 2 1 6 2084 1205 1 1 7 1 6 1 3 3 2 1
1 1218 1 1 6 1 2 1 5 2044 1189 1 1 7 1 6 1 3 3 2 3
1 1211 1 1 6 1 2 1 5 1976 1187 1 1 4 1 6 1 3 3 2 3
1 1220 1 1 3 1 2 1 5 2063 1198 1 1 4 1 6 1 3 3 2 1
1 1566 1 1 6 1 2 1 5 169 1227 1 1 4 1 6 1 3 3 2 3
1 1597 1 1 4 1 2 1 6 213 1228 1 1 4 1 6 1 3 3 2 3
1 1235 1 1 6 1 2 1 6 1967 1169 1 1 4 1 6 1 3 3 2 3
1 1581 1 1 6 1 2 1 6 2151 1225 1 1 7 1 6 1 3 3 2 1
1 1580 1 1 3 1 2 1 6 2051 1208 1 1 7 1 6 1 3 3 2 1
1 1219 1 1 6 1 2 1 6 2024 1190 1 1 7 1 6 1 3 3 2 3
1 1231 1 1 3 1 2 1 5 2153 1174 1 1 4 1 6 1 3 3 2 1
1 1558 1 1 3 1 2 1 6 161 1214 1 1 7 1 6 1 3 3 2 3
1 1193 1 1 4 1 2 1 6 2016 1198 1 1 4 1 6 1 3 3 2 3
1 1216 1 1 6 1 2 1 6 2186 1195 1 1 7 1 6 1 3 3 2 1
1 1623 1 1 3 1 2 1 5 2200 1203 1 1 7 1 6 1 3 3 2 3
1 1236 1 1 3 1 2 1 6 1908 1177 1 1 7 1 6 1 3 3 2 3
