humidity	longitude	latitude	date
76.2	-154.96	-5.01	931011
77.4	164.37	-1.94	950325
89.8	-124.98	5.06	940122
76.2	156.14	0.0	970207
76.9	164.39	-1.94	931129
77.8	-110.87	2.07	970911
84.8	-109.93	-0.07	970418
77.7	-94.97	0.09	971015
80.1	-125.08	1.92	920102
73.6	-155.0	2.0	940705
81.8	-124.86	5.33	960203
85.6	156.03	8.03	950708
84.2	-124.9	-2.01	940103
81.9	-124.9	-2.02	931015
85.2	-109.99	-2.0	960619
70.9	-169.97	4.97	980322
79.0	164.99	5.03	960410
79.3	-170.02	-0.01	921117
77.7	165.04	1.99	911112
82.9	-94.99	7.95	950228
76.6	-179.93	-4.98	940824
85.5	-110.75	2.0	970315
72.3	-154.98	-2.0	971002
72.4	-139.97	-2.01	971031
79.0	-139.92	-5.0	971231
77.7	-170.04	8.01	930227
87.5	-124.88	5.27	951010
70.7	-154.97	-4.99	940731
80.9	165.03	1.98	970725
74.6	160.54	-0.02	920820
79.4	-154.97	-8.29	970506
72.7	-154.96	-8.28	970813
74.1	-155.01	-1.98	941013
79.0	-179.85	-7.99	961030
74.8	-179.79	2.02	970629
78.1	-170.03	8.0	930418
83.3	-155.0	7.95	970315
80.1	-140.06	2.0	920608
77.2	137.02	2.01	940526
82.8	-170.04	-8.0	930521
81.2	165.0	2.0	940307
77.5	-170.06	-8.01	960319
77.6	-170.04	1.98	950612
80.9	-140.32	8.95	980513
82.6	-179.89	-4.97	930331
79.1	146.93	0.02	961113
69.5	-154.99	-5.0	971228
73.8	-179.87	-1.99	960604
85.4	-110.02	-4.98	970301
88.1	137.03	2.03	950204
79.0	-155.02	-1.99	940406
82.2	-179.93	-8.01	940625
76.3	165.17	-4.98	950912
79.7	-139.92	-4.99	940718
90.6	-94.89	5.09	960914
80.5	-139.97	-4.98	920625
87.9	-109.99	-2.01	920521
70.2	-94.96	8.06	980211
79.0	-169.96	4.99	930901
94.7	-140.26	8.98	950917
78.2	-95.09	-8.02	950426
78.6	156.02	2.0	970829
82.8	-110.15	2.03	910420
78.8	164.99	2.0	960522
88.2	-155.07	2.01	930415
82.4	-140.02	1.97	970528
70.2	-179.82	-7.98	960103
84.9	-109.96	5.04	961127
79.3	164.97	-7.98	921228
77.4	137.66	6.8	961028
87.1	-109.99	-2.01	930103
77.7	-170.01	8.0	950117
97.0	-95.03	-1.97	961226
85.5	-109.99	-2.02	911211
84.4	-110.13	8.05	950714
76.6	164.98	0.0	960720
85.9	164.69	-2.0	920605
78.2	-109.99	-1.99	931026
77.3	-139.91	-5.01	971219
75.9	-179.87	-1.95	940121
76.2	-154.98	0.03	911011
91.3	-94.99	2.0	950125
85.2	164.99	5.04	931206
81.1	-179.87	4.99	960628
92.8	-109.98	5.02	970610
83.4	-179.88	7.99	951120
86.9	-95.1	-8.01	980413
83.8	-139.91	-2.04	940102
77.5	-124.96	-5.01	960831
81.4	-125.02	8.03	970226
86.3	-139.99	5.01	931109
81.1	-125.07	1.98	950604
80.5	157.5	0.0	930908
74.3	-139.85	4.91	980207
74.2	164.99	2.0	960409
88.6	-170.04	-0.03	950122
82.9	-179.8	2.03	980204
84.6	165.01	2.02	941212
91.5	-154.98	7.96	970419
75.5	-179.88	-1.99	950617
90.2	-140.28	9.0	970115
83.4	-179.97	-8.0	950818
74.0	-179.89	-1.99	940917
78.8	-110.17	8.05	970813
88.6	-94.98	7.96	941029
78.5	-124.98	-8.0	931101
72.3	-124.38	-0.25	961005
81.1	-169.95	1.98	971126
76.5	164.4	-1.94	960625
86.0	-109.96	5.03	961202
72.5	-124.88	5.29	951024
78.9	-170.01	-0.04	921102
85.5	-125.01	8.04	960210
80.4	-95.09	-8.01	970913
87.5	-94.95	8.05	980309
82.6	165.18	-4.98	941130
82.1	-110.03	0.01	941114
89.5	-179.9	5.0	940103
81.0	-125.02	-7.96	961019
74.5	156.01	2.03	960926
96.1	-124.95	-2.0	960405
82.2	-169.94	4.98	950527
78.4	-139.96	-2.01	961218
82.1	-169.97	-5.01	970712
90.0	-94.72	1.8	970319
85.7	156.02	-4.99	940831
79.2	-179.8	2.03	980226
81.9	-179.88	-2.0	960514
72.3	-110.77	2.0	970801
75.3	-139.98	0.03	941014
83.9	156.17	0.07	980510
75.0	-169.96	5.01	940802
95.8	-95.11	-1.99	960803
80.1	-155.03	0.0	970201
72.2	-139.95	-1.99	941022
75.0	-179.93	5.01	950916
93.9	-94.89	5.09	960815
73.3	165.03	0.0	940719
76.5	-170.03	8.03	960628
74.8	-139.91	-4.99	970121
74.6	-139.9	-5.0	950710
78.1	-109.98	0.03	971020
70.4	-109.95	4.99	961013
74.1	-109.92	-8.05	951012
88.9	-170.03	-8.0	950701
72.2	-179.9	5.01	940915
81.8	165.02	2.0	950904
80.3	164.37	-1.94	940122
81.0	-169.97	4.97	980426
81.5	-109.98	0.03	970927
89.8	-124.87	5.13	970929
77.3	-170.01	8.0	930907
76.5	164.85	0.03	920228
82.8	160.55	-0.03	920521
77.3	-154.98	-8.29	930614
87.1	-124.95	5.11	920406
72.7	-179.9	-0.01	970111
83.0	-125.02	-7.97	960922
76.2	-124.88	-5.04	920624
77.3	-139.97	-4.97	930512
83.7	-109.92	-0.01	960609
85.7	-95.18	-4.95	980216
77.7	-125.07	1.92	911231
77.0	-124.94	-5.02	971223
78.9	-154.89	5.01	911107
87.6	-109.99	-2.02	940703
80.6	-139.92	-5.01	971225
87.3	-94.96	8.06	970806
81.0	165.0	0.0	930724
83.6	147.02	4.96	930613
83.1	147.02	4.96	940211
76.2	-179.89	5.01	940124
79.3	-124.97	-8.0	940118
83.9	-125.29	1.97	960303
89.3	-94.99	7.95	940821
82.7	-179.86	4.99	970409
80.8	-124.97	5.05	940715
78.4	-154.99	7.96	941026
82.7	-124.98	5.05	940318
85.2	-109.99	-5.0	930131
71.6	156.16	0.0	970320
80.1	-110.15	2.03	910503
81.9	137.67	6.75	960923
76.3	165.16	-4.98	950621
85.1	-94.99	7.95	941017
84.2	156.0	8.0	960519
71.0	165.21	-5.0	970509
87.5	147.06	1.92	921219
77.0	137.68	6.76	960823
83.6	137.03	2.03	921212
82.0	155.99	0.0	940526
83.3	-170.04	-2.16	970204
81.6	-124.88	-2.04	920207
84.4	-124.91	-2.03	920505
95.1	-95.19	-4.98	951031
74.6	-170.06	-0.03	960203
84.8	-170.04	8.02	970114
81.0	-154.99	7.98	960910
84.1	-109.99	-0.01	930930
78.7	165.0	0.0	950813
85.5	164.98	2.06	930125
82.2	164.38	-1.94	940524
83.6	-139.93	0.02	960618
84.4	-170.01	-2.19	930424
71.7	164.99	0.0	920903
76.2	-179.89	-4.97	940203
90.2	-140.24	9.0	950903
76.8	-170.05	-0.05	931125
75.8	164.99	5.03	960610
76.0	156.16	0.02	950813
85.9	156.01	4.99	920928
85.8	-170.04	-0.01	950103
87.0	-94.86	5.39	950824
78.9	-109.93	-8.06	960813
77.4	-179.95	-4.98	940616
88.8	-109.99	0.02	971213
74.8	-179.91	0.01	961029
83.3	-170.02	-5.0	960312
75.1	165.03	5.02	980208
81.5	-179.85	-1.97	940511
85.0	147.04	4.95	970322
81.3	156.0	-2.0	970201
78.7	-139.92	0.02	971205
88.1	-109.95	0.03	980418
92.5	-95.1	-2.0	960703
75.8	-125.01	-7.96	980216
72.3	-170.04	2.01	940722
76.8	-170.02	-4.99	941204
82.8	-154.9	4.98	921019
77.1	155.99	7.99	960414
81.1	165.06	8.04	940724
76.8	165.04	0.01	910520
74.7	-110.74	2.0	970428
71.3	146.94	0.03	961206
82.5	-179.89	0.0	960511
80.4	165.01	5.02	980214
74.3	-139.98	1.98	961010
80.1	-109.92	-8.05	971007
81.0	164.38	-1.94	950419
78.1	-154.95	-8.26	921213
79.2	-139.84	4.91	970821
76.2	165.0	5.03	960504
80.2	-169.99	8.01	951116
69.0	-169.97	5.01	940925
86.5	-109.95	4.98	960402
78.1	-155.03	2.0	920815
87.9	-124.91	-2.04	930201
86.7	164.98	-7.99	940216
81.6	-110.1	2.04	931128
86.0	-140.04	0.01	911019
89.0	-155.0	0.0	960119
86.4	-109.98	-2.01	940602
79.8	156.22	2.08	971126
83.5	-125.06	1.98	980113
97.9	-96.09	-0.3	960127
86.1	-155.01	-1.98	960319
86.0	-154.99	-5.0	980312
78.1	165.01	0.01	971024
82.2	-140.32	8.96	980518
86.1	-94.98	0.12	980106
81.3	-155.0	-4.99	920107
79.4	165.01	8.02	960315
88.5	-109.93	-8.05	980501
76.1	-155.03	-1.97	940130
85.2	-109.94	-8.01	950123
84.0	-155.0	0.02	950412
84.5	-179.89	7.99	950618
79.9	-154.94	-8.29	950424
75.3	165.0	5.05	970304
87.1	-110.14	8.06	960122
75.4	156.02	0.01	930701
80.2	-179.84	-7.99	961211
83.8	-169.95	4.98	951110
75.4	-154.99	-5.01	960722
85.8	164.42	-1.93	980116
90.7	-96.1	-0.31	951009
83.7	-154.91	4.98	970914
93.6	-94.99	-0.02	960711
92.2	-154.89	5.0	911204
89.5	-110.14	8.05	931204
81.5	-169.93	1.99	971206
83.6	-154.9	5.0	930217
73.6	146.96	0.06	970913
88.1	-139.96	-2.01	951205
81.5	-170.02	-8.02	961209
74.7	-179.88	-2.0	941026
72.8	-125.01	-7.97	980117
85.5	-95.0	1.99	980105
85.6	-139.97	5.0	950405
77.5	-94.99	7.95	941229
83.5	-169.97	4.97	980413
79.0	147.03	4.97	951117
81.5	-179.88	7.99	950129
76.2	165.0	0.0	970307
89.5	-95.1	0.0	941016
73.7	-124.97	5.04	930811
84.2	-139.95	-2.0	940421
71.0	-170.04	2.0	941002
70.7	-170.03	-5.0	960602
74.0	-154.96	-8.28	961103
79.7	-139.9	-5.01	950525
76.2	136.98	5.01	960307
81.9	-170.07	-2.23	970902
88.7	-125.07	1.95	980515
77.3	-95.1	-8.01	980602
86.0	-169.97	4.98	931024
85.2	-139.99	-1.97	931006
78.0	-109.94	-8.01	941111
78.2	-125.01	-7.98	950615
82.0	147.02	4.95	950909
75.6	156.12	0.0	951208
90.1	-170.0	1.98	980606
78.8	147.07	4.97	970206
86.3	165.0	5.05	930818
76.8	-170.03	-0.03	960818
81.0	-125.03	-7.96	970916
88.7	160.55	-0.02	920618
79.2	137.01	2.03	941205
73.2	164.38	-1.95	951106
91.5	-110.14	8.06	951217
86.2	-179.85	1.99	930722
83.6	-124.91	-2.03	920618
81.5	-109.93	-8.05	971023
82.9	-139.96	-2.01	961220
82.6	-140.0	0.02	950128
99.3	164.97	-7.98	931016
86.5	156.02	8.08	980622
82.9	-125.01	8.04	950329
79.9	147.03	4.96	951109
79.4	-171.59	-2.14	941006
79.6	-125.01	-7.97	980523
75.2	-179.96	-4.99	951112
82.2	-179.86	0.0	970716
86.2	-109.99	-1.99	951022
82.0	147.03	4.96	931125
87.1	-124.87	5.33	960330
85.0	142.96	-0.02	940314
81.8	-139.91	-5.0	980224
75.4	-154.96	-8.28	970805
90.1	-124.37	-0.02	930219
84.2	-179.85	2.0	930730
72.9	-154.94	2.05	961118
80.0	156.02	2.03	961125
76.3	-169.95	4.99	951104
90.9	-94.97	-2.0	930128
77.0	156.22	2.08	971205
72.9	156.08	2.0	950801
74.3	-95.03	-7.97	940915
80.0	-179.9	7.99	950507
87.2	-95.0	5.01	940828
87.0	-94.96	-1.99	930427
76.4	-124.93	-2.04	970731
79.0	165.03	0.0	941111
79.5	156.06	0.01	960509
83.1	-170.02	1.97	960613
81.0	-140.26	8.99	940203
82.5	-169.98	-5.02	971013
75.4	147.0	4.97	980317
83.0	-170.05	8.01	970625
79.8	-139.91	-5.0	980131
85.2	-94.99	1.98	950908
97.2	-95.14	0.02	960914
84.8	-140.04	5.04	910421
80.1	-154.89	5.0	910825
78.7	165.15	-4.98	950817
86.7	-124.89	-2.01	940808
79.6	156.0	7.99	971001
76.9	-179.89	-4.98	931216
81.5	-170.01	8.02	960927
85.9	146.98	0.0	980331
78.7	165.03	5.03	980106
83.6	-109.99	0.01	950604
80.0	147.02	2.0	960201
82.1	165.08	8.04	940322
84.7	156.04	0.01	940221
83.1	-125.05	1.97	971231
81.3	165.0	7.98	920505
80.9	-154.98	-2.02	910728
85.5	-154.99	0.03	920214
84.7	-139.85	4.98	950930
93.6	-109.97	5.01	931123
79.5	-170.03	-0.03	931019
80.8	-95.0	-4.99	940906
77.4	-179.88	5.0	960714
89.8	-147.17	6.97	900330
79.9	156.17	-0.01	970829
73.1	164.97	2.0	970318
83.7	-154.99	-2.0	980227
80.5	-109.98	-4.98	920523
77.4	164.99	5.02	960207
80.8	164.99	2.01	940116
80.9	-170.03	8.0	930425
75.9	147.01	4.97	971119
80.6	-139.94	0.02	971017
93.1	-95.0	-2.0	960109
74.8	-154.93	4.98	980114
82.4	-124.95	5.11	920611
82.2	-170.02	1.96	960402
85.2	-124.98	5.06	940401
90.5	-95.1	-5.03	950520
81.7	-154.99	-4.99	980512
78.5	164.69	-4.93	940131
82.4	-179.9	-5.03	970303
90.1	-124.37	-0.02	930321
83.8	-94.94	8.05	970726
83.7	156.02	0.01	930804
84.0	-109.93	-8.02	940217
85.8	-154.94	-8.29	960326
74.6	-154.92	5.0	960824
65.1	147.0	2.0	961011
82.4	-139.93	0.02	980113
89.1	-124.48	0.04	920305
77.4	-124.89	-2.04	971112
80.5	-154.9	5.0	921216
79.5	147.02	4.99	940529
77.2	-170.02	-4.99	950716
81.9	-140.0	9.0	950915
84.5	156.1	5.0	971104
75.0	156.0	2.0	911112
84.8	165.03	1.99	971213
80.5	160.54	-0.02	921020
80.9	-170.05	8.0	980507
82.8	165.03	2.0	941225
82.0	-139.91	-5.0	960406
85.9	165.2	-5.0	980119
80.8	156.01	0.01	930929
84.4	-140.28	8.99	920517
83.2	-154.87	5.01	920222
88.7	-95.02	2.11	930214
83.7	-109.97	5.02	930812
77.1	156.02	0.0	940212
78.6	-125.06	1.96	970605
85.9	-124.94	5.11	911229
78.1	-154.98	-2.02	911105
86.8	-170.06	-2.22	971030
76.0	-154.97	-4.99	940715
76.4	-139.94	0.02	970901
83.5	-109.92	-8.06	970314
77.1	146.97	0.01	970829
85.7	-94.99	1.98	950828
74.0	-95.03	-7.98	941009
74.2	-170.01	8.03	960807
80.5	165.21	-4.99	970220
93.3	-96.0	-0.33	960418
80.8	-179.89	7.99	950522
74.1	-140.01	1.97	960704
84.7	-94.98	0.12	980208
82.0	156.06	5.0	940226
89.3	147.01	4.96	940131
79.3	-154.9	4.99	930422
83.1	-154.96	1.97	970405
75.8	-140.06	1.99	920727
82.8	-155.01	0.01	930323
97.4	-95.11	-1.99	960714
89.8	-124.35	0.01	940714
83.2	-170.03	8.0	930703
81.9	147.02	4.96	940319
83.9	-179.88	0.02	931014
75.6	-179.89	7.99	950727
81.7	-124.98	-4.95	950522
74.6	-170.02	-2.18	931110
84.9	-140.02	0.0	970222
85.5	-139.95	-1.99	951019
75.4	-170.02	-0.02	920602
84.9	-110.03	-1.97	970202
84.9	-155.03	2.0	950808
77.9	-179.91	8.0	980107
75.2	-170.04	-0.03	960821
82.0	-139.92	-5.01	960629
80.2	-169.97	4.97	980504
81.2	-154.99	-8.28	930511
86.3	164.98	-7.99	910901
80.5	137.02	2.03	920624
73.9	147.03	2.0	950111
69.8	-179.84	-7.98	960927
78.2	-110.14	8.04	950526
75.0	165.03	0.0	940308
80.8	-139.91	-5.02	951201
90.2	164.97	-7.99	931028
77.9	147.07	0.29	971127
84.6	-109.98	5.02	930406
86.0	-124.36	-0.19	980504
78.1	-170.01	7.99	930911
85.2	146.98	1.98	920508
79.4	-95.09	-8.02	951018
82.5	-125.02	-7.98	960327
78.6	165.0	5.05	970421
83.6	-94.97	1.96	921120
84.6	-140.25	9.0	930905
80.4	137.01	2.03	941212
80.4	-179.94	-4.99	951216
77.3	-139.98	5.01	950709
72.7	-139.85	4.92	980212
76.2	-155.03	2.01	921203
85.0	-125.02	-7.96	970309
77.9	156.02	8.09	980204
80.0	-154.99	7.95	970430
81.3	-179.87	8.0	950131
78.9	-124.94	-5.02	980125
78.9	-95.09	-8.03	961130
80.6	-170.05	8.01	980103
84.1	-139.93	0.01	951126
80.3	-125.02	8.04	960311
81.8	164.99	5.04	960728
86.6	-169.95	4.97	950922
76.8	165.21	-5.0	970627
73.0	-110.0	-5.0	910630
79.4	-125.02	-7.96	970906
81.9	-154.98	0.0	960830
77.7	-170.01	8.03	961005
77.5	147.01	4.99	940728
83.8	-140.01	1.99	950720
96.6	-95.02	-1.98	970107
85.5	-109.93	-8.02	930528
64.3	-124.35	-0.19	970924
79.4	-179.9	-4.97	931126
78.5	-170.03	-2.17	961127
85.5	-139.85	4.91	960327
83.2	-95.19	-4.95	980113
82.6	-124.88	5.33	951224
77.8	-154.92	4.99	970715
75.4	155.99	-5.01	970401
88.2	-94.99	7.95	940811
87.1	157.52	-0.01	931203
74.2	-170.04	-0.03	951211
82.4	-169.99	4.99	920616
88.3	-124.47	0.06	920301
90.3	-154.93	5.0	960209
85.1	164.33	-1.93	970304
80.2	-95.0	5.03	940616
83.6	-94.96	1.96	921126
87.6	156.51	0.01	921221
82.8	-110.14	8.04	930923
75.1	164.85	-8.04	970329
81.6	137.03	2.03	940824
77.9	-139.85	4.91	980314
81.5	137.7	6.8	961211
79.8	-124.9	-2.02	921119
72.0	-155.0	0.0	941002
79.1	-125.02	-7.98	951229
80.4	-95.09	-8.02	961108
77.7	-124.98	-4.95	950817
80.2	-125.08	1.97	960807
84.4	-95.0	2.0	921116
73.5	-125.02	-7.98	951031
88.0	-154.91	4.99	971125
73.9	156.0	-4.99	970807
91.6	-96.09	-0.3	960209
80.5	-169.99	-5.01	971021
96.2	-95.1	-8.02	960324
84.2	156.01	2.02	950130
80.2	156.01	-5.01	970822
81.6	-139.9	-4.99	940722
79.2	156.0	7.99	971025
82.2	147.02	4.97	971206
85.3	-139.94	0.0	951210
81.8	165.0	0.0	951114
81.7	-109.95	4.99	960304
74.6	-154.99	-5.0	910922
77.8	-154.97	-8.29	960816
78.6	-179.9	0.05	950228
74.8	-170.03	-0.03	960905
85.2	-170.0	1.98	930126
80.1	155.9	-1.98	930214
84.2	-124.89	-4.99	941208
78.1	164.85	0.03	920716
84.7	-125.01	-7.97	980305
80.2	-154.99	-1.99	970521
81.1	137.66	6.78	961026
81.3	163.92	-4.72	930702
83.2	-179.89	8.0	960328
78.1	-170.0	4.99	920420
83.2	-124.91	8.12	940605
89.0	-124.9	-2.01	940123
82.9	-170.02	-2.16	960711
87.0	-170.05	-0.03	931217
72.4	-170.03	-0.03	961006
74.4	-170.01	-5.0	931216
85.4	-95.09	-8.03	950407
81.4	-169.97	4.97	940129
81.5	-95.35	2.08	960318
82.4	-140.02	1.97	970525
82.4	-139.91	-5.02	960519
84.2	156.02	0.0	930429
78.5	-139.98	-5.01	910330
79.8	-109.93	-0.07	970603
82.5	164.33	-1.93	960825
76.6	-109.99	-5.0	941106
83.9	-154.99	-8.28	930606
82.5	-124.94	8.13	940508
79.3	165.0	8.0	921012
84.4	-140.05	5.05	910314
89.8	-139.95	-2.0	960313
90.7	164.83	-8.03	980317
82.6	165.0	0.01	951113
86.4	-95.15	0.02	960923
72.8	-125.01	-7.98	971205
84.7	-94.99	5.03	940626
82.0	-155.02	1.99	950803
85.2	-154.9	5.01	910829
80.4	-124.87	-2.1	941203
87.4	-155.01	0.0	940308
89.3	-140.92	2.29	960117
85.1	-170.01	8.0	951121
85.2	-179.93	-8.01	940129
82.5	-170.01	1.96	940522
86.3	-109.99	-4.97	931209
76.2	-110.16	8.05	980404
89.1	-124.4	0.05	920527
83.2	-179.88	5.0	940202
87.6	156.54	1.95	970313
88.3	-109.99	-4.97	950331
81.8	-155.0	7.97	960611
84.8	-110.14	8.05	950528
76.2	-95.03	1.96	930528
89.5	-140.25	9.01	951003
83.5	-109.92	-8.06	970222
82.3	165.15	-4.98	951014
85.7	-155.01	2.0	950301
75.0	-154.93	5.0	961115
73.6	137.03	2.03	940912
86.7	-110.22	2.05	910801
79.2	165.0	0.0	970412
90.7	-140.26	9.0	960501
72.2	165.01	0.0	950504
89.1	-179.96	-5.03	980130
78.6	-179.85	-7.98	970627
69.9	164.39	-1.95	960215
81.2	-179.98	-7.99	950511
75.4	-179.9	8.0	960619
74.2	-124.95	5.11	920430
83.6	-125.02	8.03	960319
78.1	164.18	-4.72	930919
77.0	165.03	0.0	940829
73.4	-179.88	-1.98	960618
80.1	-170.02	-0.02	920319
80.6	165.07	7.99	980331
77.7	147.02	4.96	930716
87.6	-94.89	5.09	961011
85.0	-94.93	-0.01	941002
86.1	-170.04	-8.01	950911
81.5	-170.01	8.02	960915
82.5	-109.97	5.07	941006
83.2	-155.0	0.02	951025
79.2	-139.84	4.91	970805
80.1	-154.99	-4.99	910723
92.7	-95.18	-4.95	980127
75.7	-170.01	7.99	940927
78.1	-155.03	-0.01	961226
80.9	-140.02	0.01	961004
89.8	165.0	5.06	930615
85.2	-169.97	-5.02	930527
76.9	-154.98	-4.99	940629
85.4	-110.02	0.01	941205
66.4	-170.04	-2.16	960806
82.0	164.99	2.06	930720
82.9	-154.97	1.98	970819
85.3	156.02	-4.99	940820
78.2	165.0	0.0	970314
75.2	164.41	-1.95	951213
85.0	-109.97	5.07	950203
77.6	-170.03	1.98	950622
83.6	164.99	2.05	931002
76.7	165.2	-5.0	980311
84.6	-110.14	8.06	960121
85.2	-139.99	-1.98	921209
82.0	-140.27	8.99	930326
79.3	-124.95	5.11	920626
83.6	156.01	2.0	930520
86.2	-170.03	-0.04	940314
89.5	-109.99	-2.0	930203
80.1	-139.99	1.99	930703
77.7	-154.9	5.01	930707
73.4	-179.91	5.0	950626
79.2	-155.01	0.01	930202
95.4	-95.11	-1.99	960608
89.1	-140.27	9.0	930301
84.7	-154.98	-5.0	980316
81.9	-95.16	-4.95	980105
79.4	-124.88	-2.1	941228
83.7	-94.96	8.06	980413
84.0	-154.95	-8.26	930121
85.9	-109.95	-8.02	950210
84.9	-179.89	7.99	950421
78.5	-109.93	-8.02	930812
79.9	-169.97	4.99	930810
89.0	-109.97	-0.02	930624
83.3	165.07	7.99	980430
78.6	-170.04	-0.03	960507
92.6	-124.99	7.99	940108
74.8	-155.0	-8.26	941008
80.5	-154.97	0.03	920721
82.8	-139.97	-2.0	931217
79.2	-95.09	-8.01	971224
80.1	-169.97	4.99	930104
82.9	137.4	2.44	960809
84.4	-110.01	-4.99	921008
84.4	165.01	8.02	950603
79.1	164.39	-1.95	931124
81.1	-179.9	-1.99	950110
89.4	-94.98	0.1	980527
78.9	165.02	5.03	941122
80.9	-170.02	-2.17	960329
80.0	147.04	4.95	960923
89.0	-94.99	7.95	950203
73.1	-125.02	-7.98	950331
74.4	-110.0	-1.98	971122
84.3	-139.96	-2.01	940823
92.8	-96.08	-0.31	960110
82.9	-110.11	2.04	960204
78.9	164.98	5.05	930409
90.8	-110.11	2.05	940716
81.6	-155.02	1.98	920504
76.8	-170.04	-0.04	931026
85.3	-170.05	-0.03	940208
87.6	-110.03	0.02	941214
72.6	-170.04	-0.03	960105
82.9	-170.03	-8.01	951005
77.0	-170.04	8.0	970611
82.8	137.02	2.03	920815
79.6	164.83	-8.04	960713
74.0	-124.88	5.34	960717
79.4	-94.97	0.09	970928
86.3	156.15	0.06	980206
81.9	165.07	8.04	930502
79.7	165.04	5.02	970818
87.6	-124.42	-0.28	950801
89.6	-147.18	6.97	900417
85.2	-95.04	1.98	930615
92.7	-95.11	-1.99	960404
82.4	-155.0	0.02	950524
76.7	-179.88	7.99	961006
80.9	-124.98	-4.96	950801
82.9	-110.15	8.05	980324
80.2	-124.91	-2.02	921118
94.4	-124.95	-2.01	951105
74.0	-110.0	-4.98	970820
80.5	164.4	-1.92	980410
77.9	-179.9	5.0	940726
73.2	-124.86	5.33	960826
85.3	-154.98	-4.98	950918
83.2	157.5	-0.01	930512
82.8	164.98	8.05	910203
81.6	-155.01	0.02	950828
68.9	-95.03	-7.98	940925
79.1	165.02	0.0	911122
74.6	155.93	-1.99	980305
82.4	-179.81	0.04	971202
74.6	-179.88	7.99	950723
72.0	-179.88	0.03	940627
81.3	-124.4	-0.02	940903
86.6	-139.85	4.91	970311
70.2	147.0	2.0	961205
76.8	-170.03	-2.16	950207
74.4	-155.01	-0.01	970118
78.4	147.02	4.97	971024
83.3	-155.0	-1.98	960519
82.2	-170.04	-0.03	930529
71.2	164.34	-1.93	960913
78.5	-170.05	8.01	970716
84.9	-170.03	-0.04	971030
84.3	165.07	8.04	940701
79.7	-154.96	-8.28	961018
94.9	-95.1	-1.99	960815
74.6	-179.9	8.0	960701
79.9	165.02	2.0	950107
84.5	146.99	1.99	940120
66.5	-170.01	-4.99	931118
82.6	156.01	-5.01	970213
74.7	-94.94	8.05	970324
77.1	-179.84	-7.97	960812
78.5	164.99	2.05	930806
76.9	-125.02	-7.98	960126
91.8	-94.93	5.08	960709
76.7	-109.92	-8.06	960524
79.8	-179.96	-7.99	950803
84.2	-95.11	-8.01	980414
87.2	142.97	-0.01	940311
81.6	137.03	2.03	950613
71.3	164.98	2.0	960723
80.7	165.01	0.0	970726
89.1	-139.99	-1.98	921107
75.9	-154.95	4.99	961117
80.8	-179.87	-2.0	960707
75.4	-139.99	1.97	970621
78.6	156.13	0.0	960201
78.7	-110.02	-4.98	970624
77.1	-154.93	4.99	960926
80.5	-169.98	-5.02	931021
86.8	165.07	8.05	931110
81.9	164.39	-1.96	930523
81.6	-139.98	-1.98	930815
77.5	-155.01	0.0	930904
76.3	-155.01	0.01	921018
76.5	137.43	2.44	970421
82.3	-124.9	-4.98	940912
79.4	-179.88	-1.99	950827
77.3	-140.01	5.01	931107
86.3	-110.01	-5.0	920206
86.4	-109.99	-2.0	931226
81.5	-154.98	-8.28	931001
92.8	-95.99	-0.26	950920
75.0	-154.92	4.99	960821
75.5	-170.05	-2.23	970923
79.9	-110.12	2.04	960714
82.0	-110.0	-5.0	920228
81.7	-110.0	-4.97	980304
82.4	146.99	0.0	980214
85.2	-124.38	-0.19	970421
81.0	-109.95	-8.02	940701
79.8	-109.93	-8.05	950801
85.4	-124.98	5.08	940301
75.8	-170.01	8.01	930909
78.1	-179.84	2.0	930629
84.2	-94.93	8.05	961028
67.8	-179.91	0.0	961114
73.0	-179.95	-4.99	951106
72.4	165.14	-4.97	960415
83.6	-140.01	1.96	940712
79.8	-110.11	2.04	930923
74.3	147.0	2.0	960923
74.4	-170.02	-2.17	941223
77.7	137.43	2.44	970902
76.6	-154.99	-8.28	930818
76.7	-179.87	-1.99	960630
75.4	-154.95	-5.02	930503
88.3	-140.0	5.02	940515
87.1	164.97	-7.98	931013
78.8	-139.94	-2.02	960814
78.1	-170.03	-2.17	960228
80.9	-139.93	0.02	980228
89.4	-94.85	5.38	951220
80.7	-179.89	8.0	960805
83.8	-109.97	5.07	940830
86.1	-139.84	4.91	961213
81.2	-154.93	4.99	970906
77.7	164.98	8.06	901107
78.1	-169.98	-5.01	970617
75.0	165.0	0.0	951019
75.4	-170.02	1.97	960730
86.7	-110.02	-4.98	970116
88.3	-110.09	2.04	950415
80.4	-170.05	-8.01	960603
83.5	-155.0	7.95	941129
83.2	-169.98	-5.0	930330
89.7	-154.93	5.0	970114
86.7	164.98	5.04	930522
78.1	-110.0	-4.98	970825
81.2	-155.0	1.99	950801
76.4	-109.99	-4.97	950316
82.7	-155.0	7.98	960514
84.4	164.98	-8.0	920308
78.5	-170.03	-2.19	940120
87.7	-155.07	2.0	930418
71.6	-154.98	-4.98	940721
84.1	-169.93	1.99	970831
77.3	-140.07	1.99	920729
79.4	-169.98	4.99	940305
77.9	146.91	0.04	960929
73.5	156.0	-1.99	950807
91.4	-109.98	-2.01	921206
83.2	156.0	5.0	930523
87.3	-125.01	8.03	960227
94.7	-94.99	-0.03	950307
