"x" "y" "cru5_precip_hd_61-9012"
"38712" 95.75 63.25 1
"25371" -94.75 72.25 0.200000002980232
"41433" 16.25 61.25 1.70000004768372
"37989" 94.25 63.75 1.10000002384186
"96208" 43.75 23.25 0.200000002980232
"33101" 170.25 67.25 0.5
"85367" 23.25 30.75 0.600000023841858
"55078" -1.25 51.75 2.09999990463257
"84088" 103.75 31.75 0.100000001490116
"87518" 18.75 29.25 0.600000023841858
"147127" -56.75 -12.25 11.1999998092651
"36098" -131.25 64.75 0.100000001490116
"33943" -128.75 66.25 0.600000023841858
"53062" 70.75 53.25 0.5
"65965" 42.25 44.25 1.79999995231628
"58439" -120.75 49.25 4.09999990463257
"32111" 35.25 67.75 1.5
"123328" -76.25 4.25 2.70000004768372
"71420" -110.25 40.25 0.5
"98434" 76.75 21.75 0.5
"51298" -91.25 54.25 0.899999976158142
"45844" 61.75 58.25 0.899999976158142
"93303" 31.25 25.25 0.100000001490116
"159366" -57.25 -20.75 5.5
"64242" -99.25 45.25 0.300000011920929
"154502" 30.75 -17.25 5.80000019073486
"76902" 110.75 36.75 0.100000001490116
"171617" -51.75 -29.25 4.59999990463257
"103842" -99.25 17.75 0.200000002980232
"179211" 145.25 -34.25 1
"96218" 48.75 23.25 0.100000001490116
"29789" -45.75 69.25 1.89999997615814
"41619" 109.25 61.25 0.699999988079071
"155761" -59.75 -18.25 5.09999990463257
"21073" -83.75 75.25 0.5
"149293" -53.75 -13.75 9.39999961853027
"44299" 9.25 59.25 2.29999995231628
"94129" 84.25 24.75 0.100000001490116
"187415" -72.75 -40.25 2.29999995231628
"40776" 47.75 61.75 1.39999997615814
"89794" 76.75 27.75 0.200000002980232
"30646" 22.75 68.75 1.10000002384186
"170586" 152.75 -28.25 4.09999990463257
"59290" -55.25 48.75 3.90000009536743
"76910" 114.75 36.75 0.200000002980232
"127874" 36.75 1.25 1.5
"73646" -77.25 38.75 2.59999990463257
"155930" 24.75 -18.25 4.5
"83716" -82.25 31.75 3
"38093" 146.25 63.75 0.300000011920929
"89748" 53.75 27.75 1.39999997615814
"119040" -60.25 7.25 8
"82592" 75.75 32.75 0.800000011920929
"59242" -79.25 48.75 1.89999997615814
"34746" -87.25 65.75 0.5
"118489" 24.25 7.75 0.200000002980232
"50968" 103.75 54.75 0.600000023841858
"25017" 88.25 72.75 1
"53766" 62.75 52.75 0.600000023841858
"72116" -122.25 39.75 2.59999990463257
"80097" -91.75 34.25 4.40000009536743
"41158" -121.25 61.25 0.5
"58787" 53.25 49.25 0.699999988079071
"52708" -106.25 53.25 0.600000023841858
"56513" -3.75 50.75 5.59999990463257
"29078" -41.25 69.75 2.59999990463257
"33807" 163.25 66.75 0.5
"43590" 14.75 59.75 1.70000004768372
"30958" 178.75 68.75 0.600000023841858
"102421" -89.75 18.75 1.29999995231628
"63171" 85.25 46.25 0.400000005960464
"119251" 45.25 7.25 0.100000001490116
"27669" -25.75 70.75 1.70000004768372
"102419" -90.75 18.75 1.29999995231628
"11739" -70.75 81.75 0.200000002980232
"51728" 123.75 54.25 0.200000002980232
"59473" 36.25 48.75 1.79999995231628
"28615" 87.25 70.25 1.29999995231628
"117200" 99.75 8.75 8.5
"33375" -52.75 66.75 0.899999976158142
"38558" 18.75 63.25 1.89999997615814
"80385" 52.25 34.25 0.699999988079071
"36776" -152.25 64.25 0.699999988079071
"60939" 49.25 47.75 0.600000023841858
"45819" 49.25 58.25 1.5
"78128" 3.75 35.75 1.89999997615814
"35473" -83.75 65.25 0.400000005960464
"36604" 121.75 64.75 0.5
"41578" 88.75 61.25 1.39999997615814
"96314" 96.75 23.25 0.5
"37487" -156.75 63.75 0.800000011920929
"171980" 129.75 -29.25 0.600000023841858
"121912" -64.25 5.25 4.19999980926514
"46616" 87.75 57.75 1.10000002384186
"154729" 144.25 -17.25 4.5
"142442" 120.75 -8.75 12.3000001907349
"27903" 91.25 70.75 1
"64531" 45.25 45.25 0.699999988079071
"72360" -0.25 39.75 1.29999995231628
"30043" 81.25 69.25 1.10000002384186
"24025" -47.75 73.25 1.5
"165110" -65.25 -24.75 3.79999995231628
"58085" 62.25 49.75 0.5
"101994" 56.75 19.25 0.200000002980232
"165274" 16.75 -24.75 0.200000002980232
"72423" 31.25 39.75 1.70000004768372
"43656" 47.75 59.75 1.5
"132885" 22.25 -2.25 6
"166729" 24.25 -25.75 1.5
"40490" -95.25 61.75 0.699999988079071
"49126" -97.25 55.75 0.899999976158142
"21151" -44.75 75.25 1.5
"102074" 96.75 19.25 0.300000011920929
"79361" -99.75 34.75 0.600000023841858
"89681" 20.25 27.75 0.100000001490116
"39863" -48.75 62.25 2.90000009536743
"157583" 131.25 -19.25 1.89999997615814
"104132" 45.75 17.75 0.300000011920929
"15997" -101.75 78.75 0.100000001490116
"77474" 36.75 36.25 3.40000009536743
"119949" 34.25 6.75 0.5
"54553" 96.25 52.25 0.600000023841858
"69549" 34.25 41.75 2.40000009536743
"125865" 112.25 2.75 12.1999998092651
"82521" 40.25 32.75 0.5
"83303" 71.25 32.25 0.5
"38847" 163.25 63.25 0.800000011920929
"165129" -55.75 -24.75 5.19999980926514
"51300" -90.25 54.25 0.899999976158142
"51344" -68.25 54.25 1.70000004768372
"133457" -51.75 -2.75 5.19999980926514
"81707" -6.75 33.25 2.29999995231628
"95634" 116.75 23.75 0.899999976158142
"69262" -109.25 41.75 0.5
"55330" 124.75 51.75 0.200000002980232
"171052" 25.75 -28.75 1.70000004768372
"50560" -100.25 54.75 0.800000011920929
"35598" -21.25 65.25 1.89999997615814
"43120" 139.75 60.25 0.5
"125524" -58.25 2.75 2.40000009536743
"15675" 97.25 79.25 0.400000005960464
"103474" 76.75 18.25 0.200000002980232
"13986" -27.25 80.25 0.300000011920929
"51563" 41.25 54.25 1.60000002384186
"28385" -27.75 70.25 1.79999995231628
"55129" 24.25 51.75 1.29999995231628
"38125" 162.25 63.75 0.699999988079071
"104960" 99.75 17.25 0.100000001490116
"66355" -122.75 43.75 6
"36875" -102.75 64.25 0.400000005960464
"66035" 77.25 44.25 0.699999988079071
"161151" 115.25 -21.75 0.300000011920929
"173740" -70.25 -30.75 0.100000001490116
"147152" -44.25 -12.25 6.30000019073486
"88180" -10.25 28.75 0.800000011920929
"105690" 104.75 16.75 0.100000001490116
"47277" 58.25 57.25 1.29999995231628
"76484" -98.25 36.75 1
"65641" -119.75 44.25 1.29999995231628
"90498" 68.75 27.25 0.100000001490116
"11764" -58.25 81.75 0.200000002980232
"44082" -99.25 59.25 0.600000023841858
"67815" -112.75 42.75 0.899999976158142
"18318" -21.25 77.25 0.5
"71448" -96.25 40.25 0.899999976158142
"174478" -61.25 -31.25 3.90000009536743
"35391" -124.75 65.25 0.5
"63995" 137.25 45.75 1.20000004768372
"57510" 134.75 50.25 0.5
"54479" 59.25 52.25 0.699999988079071
"130912" 115.75 -0.75 10
"161519" -60.75 -22.25 3.40000009536743
"51608" 63.75 54.25 0.600000023841858
"46533" 46.25 57.75 1.5
"49074" -123.25 55.75 2
"162408" 23.75 -22.75 1.60000002384186
"67134" -93.25 43.25 0.899999976158142
"45584" -68.25 58.25 1.29999995231628
"12520" -40.25 81.25 0.5
"48759" 79.25 56.25 0.699999988079071
"45911" 95.25 58.25 0.899999976158142
"25074" 116.75 72.75 0.400000005960464
"109850" 24.75 13.75 0.100000001490116
"92758" 118.75 25.75 1.10000002384186
"82988" -86.25 32.25 4.19999980926514
"31762" -139.25 67.75 0.200000002980232
"31580" 129.75 68.25 0.300000011920929
"179874" 116.75 -34.75 0.600000023841858
"34964" 21.75 65.75 1.29999995231628
"175373" 26.25 -31.75 1.89999997615814
"40872" 95.75 61.75 1.10000002384186
"146421" -49.75 -11.75 9.39999961853027
"68184" 71.75 42.75 1.20000004768372
"33384" -48.25 66.75 1.60000002384186
"68564" -98.25 42.25 0.5
"150873" 16.25 -14.75 5.5
"35093" 86.25 65.75 1.39999997615814
"54887" -96.75 51.75 1
"71074" 76.75 40.75 0.400000005960464
"71658" 8.75 40.25 2.5
"64567" 63.25 45.25 0.5
"45218" 108.75 58.75 0.800000011920929
"24034" -43.25 73.25 1.79999995231628
"32544" -108.25 67.25 0.200000002980232
"32333" 146.25 67.75 0.400000005960464
"131274" -63.25 -1.25 5.90000009536743
"86910" 74.75 29.75 0.200000002980232
"42283" 81.25 60.75 1
"47269" 54.25 57.25 1.39999997615814
"42191" 35.25 60.75 1.70000004768372
"32247" 103.25 67.75 0.400000005960464
"80822" -89.25 33.75 4.80000019073486
"56408" -56.25 50.75 3.59999990463257
"147122" -59.25 -12.25 9.19999980926514
"31796" -122.25 67.75 0.200000002980232
"33090" 164.75 67.25 0.5
"25700" 69.75 72.25 0.600000023841858
"33236" -122.25 66.75 0.300000011920929
"68810" 24.75 42.25 1.60000002384186
"161937" 148.25 -22.25 4.19999980926514
"38944" -148.25 62.75 0.600000023841858
"137195" 17.25 -5.25 5.80000019073486
"153795" 37.25 -16.75 6.5
"98793" -103.75 21.25 0.5
"125715" 37.25 2.75 0.800000011920929
"168151" 15.25 -26.75 0.100000001490116
"85823" -108.75 30.25 1
"16839" -40.75 78.25 1
"148597" -41.75 -13.25 4.30000019073486
"29785" -47.75 69.25 1.39999997615814
"45487" -116.75 58.25 0.600000023841858
"53186" 132.75 53.25 0.400000005960464
"66044" 81.75 44.25 0.400000005960464
"160232" 15.75 -21.25 0.699999988079071
"56362" -79.25 50.75 1.39999997615814
"42346" 112.75 60.75 0.800000011920929
"156629" 14.25 -18.75 0.699999988079071
"82251" -94.75 32.75 3.29999995231628
"41086" -157.25 61.25 0.899999976158142
"44075" -102.75 59.25 0.699999988079071
"37669" -65.75 63.75 1.10000002384186
"43366" -97.25 59.75 0.600000023841858
"13135" -92.75 80.75 0.300000011920929
"94106" 72.75 24.75 0.100000001490116
"157920" -60.25 -19.75 3
"64593" 76.25 45.25 0.699999988079071
"147130" -55.25 -12.25 10.5
"57017" -111.75 50.25 0.600000023841858
"50289" 124.25 55.25 0.300000011920929
"55224" 71.75 51.75 0.5
"28699" 129.25 70.25 0.5
"41535" 67.25 61.25 1
"48627" 13.25 56.25 2.40000009536743
"38852" 165.75 63.25 1
"50032" -4.25 55.25 6.69999980926514
"85418" 48.75 30.75 1.39999997615814
"46650" 104.75 57.75 0.699999988079071
"63266" 132.75 46.25 0.5
"78318" 98.75 35.75 0.100000001490116
"112925" 122.25 11.75 3.40000009536743
"56394" -63.25 50.75 2.90000009536743
"200380" -70.25 -49.25 0.5
"67074" -123.25 43.25 5.09999990463257
"109285" 102.25 14.25 0.100000001490116
"56514" -3.25 50.75 3.40000009536743
"32940" 89.75 67.25 1.29999995231628
"163141" 30.25 -23.25 3.70000004768372
"81214" 106.75 33.75 0.200000002980232
"46637" 98.25 57.75 0.699999988079071
"39971" 5.25 62.25 5.80000019073486
"51325" -77.75 54.25 1.10000002384186
"83876" -2.25 31.75 0.5
"77420" 9.75 36.25 2
"58705" 12.25 49.25 1.5
"58119" 79.25 49.75 0.600000023841858
"35878" 118.75 65.25 0.5
"38812" 145.75 63.25 0.300000011920929
"68291" 125.25 42.75 0.300000011920929
"148736" 27.75 -13.25 9
"183533" 146.25 -37.25 2.5
"21467" 113.25 75.25 0.400000005960464
"73866" 32.75 38.75 1.10000002384186
"159348" -66.25 -20.75 1.39999997615814
"65254" 46.75 44.75 0.699999988079071
"176997" 118.25 -32.75 0.400000005960464
"93397" 78.25 25.25 0.200000002980232
"11030" -65.25 82.25 0.5
"44787" -106.75 58.75 0.699999988079071
"29080" -40.25 69.75 2.70000004768372
"53201" 140.25 53.25 1.29999995231628
"47674" -103.25 56.75 1
"120082" 100.75 6.75 8.89999961853027
"84409" -95.75 31.25 2.90000009536743
"44539" 129.25 59.25 0.5
"50193" 76.25 55.25 0.600000023841858
"172301" -69.75 -29.75 0.300000011920929
"47744" -68.25 56.75 1.39999997615814
"69598" 58.75 41.75 0.400000005960464
"51271" -104.75 54.25 0.899999976158142
"82456" 7.75 32.75 0.400000005960464
"77537" 68.25 36.25 1.10000002384186
"32578" -91.25 67.25 0.300000011920929
"121377" 28.25 5.75 0.200000002980232
"15424" -28.25 79.25 0.5
"32989" 114.25 67.25 0.400000005960464
"33681" 100.25 66.75 0.600000023841858
"91148" 33.75 26.75 0.100000001490116
"159037" 138.25 -20.25 1.70000004768372
"57021" -109.75 50.25 0.600000023841858
"76689" 4.25 36.75 2.40000009536743
"23920" -100.25 73.25 0.100000001490116
"153810" 44.75 -16.75 7.40000009536743
"58958" 138.75 49.25 1
"60195" 37.25 48.25 1.70000004768372
"43812" 125.75 59.75 0.600000023841858
"64515" 37.25 45.25 2.40000009536743
"14960" 99.75 79.75 0.400000005960464
"153054" 26.75 -16.25 6.40000009536743
"62837" -81.75 46.25 2.40000009536743
"70186" -7.25 41.25 3.59999990463257
"31395" 37.25 68.25 1.79999995231628
"86217" 88.25 30.25 0.300000011920929
"136301" -69.75 -4.75 8.89999961853027
"95610" 104.75 23.75 0.600000023841858
"151416" -72.25 -15.25 2.40000009536743
"48136" 127.75 56.75 0.400000005960464
"114367" 123.25 10.75 3.40000009536743
"33282" -99.25 66.75 0.200000002980232
"47276" 57.75 57.25 1.29999995231628
"56351" -84.75 50.75 1.5
"29797" -41.75 69.25 2.59999990463257
"30921" 160.25 68.75 0.400000005960464
"38867" 173.25 63.25 1
"115806" 122.75 9.75 2.59999990463257
"196539" 169.25 -46.25 3.20000004768372
"139923" -58.75 -7.25 8.69999980926514
"68847" 43.25 42.25 2.5
"38538" 8.75 63.25 5.69999980926514
"60240" 59.75 48.25 0.5
"87582" 50.75 29.25 1.89999997615814
"160828" -46.25 -21.75 9.30000019073486
"159528" 23.75 -20.75 2.20000004768372
"71485" -77.75 40.25 2.5
"162619" 129.25 -22.75 1.20000004768372
"39575" 167.25 62.75 1.10000002384186
"39481" 120.25 62.75 0.5
"21515" 137.25 75.25 0.200000002980232
"130753" 36.25 -0.75 1.79999995231628
"32527" -116.75 67.25 0.400000005960464
"68881" 60.25 42.25 0.400000005960464
"38717" 98.25 63.25 0.800000011920929
"23571" 85.25 73.75 0.899999976158142
"142099" -50.75 -8.75 8.80000019073486
"116153" -63.75 9.25 1.70000004768372
"62771" -114.75 46.25 1.5
"67366" 22.75 43.25 1.60000002384186
"89154" 116.75 28.25 1.60000002384186
"47327" 83.25 57.25 1
"123560" 39.75 4.25 0.699999988079071
"154690" 124.75 -17.25 2.70000004768372
"153093" 46.25 -16.25 8.80000019073486
"85511" 95.25 30.75 0.100000001490116
"184549" -65.75 -38.25 0.800000011920929
"36326" -17.25 64.75 4.40000009536743
"171601" -59.75 -29.25 4.30000019073486
"81145" 72.25 33.75 1
"139613" 146.25 -6.75 7.90000009536743
"33927" -136.75 66.25 0.400000005960464
"150186" 32.75 -14.25 7.59999990463257
"170901" -49.75 -28.75 3.90000009536743
"44455" 87.25 59.25 1.20000004768372
"105670" 94.75 16.75 0.400000005960464
"78337" 108.25 35.75 0.100000001490116
"103858" -91.25 17.75 2.90000009536743
"54184" -88.25 52.25 1.10000002384186
"19725" -37.75 76.25 1.39999997615814
"160246" 22.75 -21.25 2.20000004768372
"79078" 118.75 35.25 0.300000011920929
"46846" -157.25 57.25 2.20000004768372
"51625" 72.25 54.25 0.600000023841858
"48400" -100.25 56.25 0.899999976158142
"37431" 175.25 64.25 1.10000002384186
"74344" -88.25 38.25 3
"22171" 105.25 74.75 0.5
"134908" -46.25 -3.75 4.19999980926514
"31863" -88.75 67.75 0.300000011920929
"144238" -61.25 -10.25 9.19999980926514
"60683" -78.75 47.75 2.20000004768372
"122278" 118.75 5.25 13.1000003814697
"173922" 20.75 -30.75 0.300000011920929
"86079" 19.25 30.25 1
"24029" -45.75 73.25 1.60000002384186
"63507" -106.75 45.75 0.600000023841858
"156152" 135.75 -18.25 2.5
"40786" 52.75 61.75 1.39999997615814
"40958" 138.75 61.75 0.300000011920929
"29830" -25.25 69.25 2.20000004768372
"135205" 102.25 -3.75 10.8999996185303
"54574" 106.75 52.25 0.5
"67863" -88.75 42.75 1.60000002384186
"12436" -82.25 81.25 0.600000023841858
"140807" 23.25 -7.75 8.19999980926514
"142487" 143.25 -8.75 6.5
"132188" 33.75 -1.75 3.29999995231628
"61621" 30.25 47.25 1.29999995231628
"67307" -6.75 43.25 4
"155406" 122.75 -17.75 1.79999995231628
"115539" -10.75 9.75 0.300000011920929
"57119" -60.75 50.25 3.09999990463257
"145838" 18.75 -11.25 6.69999980926514
"84794" 96.75 31.25 0.100000001490116
"71018" 48.75 40.75 1.29999995231628
"33557" 38.25 66.75 1.60000002384186
"67582" 130.75 43.25 0.300000011920929
"16965" 22.25 78.25 1.5
"52315" 57.25 53.75 1
"64917" -121.75 44.75 5.90000009536743
"30883" 141.25 68.75 0.200000002980232
"36143" -108.75 64.75 0.400000005960464
"68815" 27.25 42.25 2.09999990463257
"40277" 158.25 62.25 0.600000023841858
"111459" 109.25 12.75 3.90000009536743
"137736" -72.25 -5.75 7
"38201" -159.75 63.25 0.600000023841858
"68201" 80.25 42.75 0.300000011920929
"59266" -67.25 48.75 3.40000009536743
"152353" 36.25 -15.75 8.30000019073486
"124059" -70.75 3.75 3
"169105" 132.25 -27.25 0.699999988079071
"58028" 33.75 49.75 1.70000004768372
"59555" 77.25 48.75 0.5
"50546" -107.25 54.75 0.699999988079071
"169459" -50.75 -27.75 4.90000009536743
"80067" -106.75 34.25 0.699999988079071
"116839" -80.75 8.75 6.69999980926514
"173438" 138.75 -30.25 0.600000023841858
"163372" 145.75 -23.25 2.29999995231628
"91266" 92.75 26.75 0.400000005960464
"73570" -115.25 38.75 0.899999976158142
"85374" 26.75 30.75 0.699999988079071
"115435" -62.75 9.75 4.19999980926514
"33580" 49.75 66.75 1.10000002384186
"41741" 170.25 61.25 1.29999995231628
"143488" -76.25 -9.75 2.20000004768372
"38266" -127.25 63.25 0.5
"57264" 11.75 50.25 1.70000004768372
"140636" -62.25 -7.75 9
"14138" 48.75 80.25 0.699999988079071
"132139" 9.25 -1.75 7.30000019073486
"30367" -116.75 68.75 0.200000002980232
"85843" -98.75 30.25 1.39999997615814
"19744" -28.25 76.25 1.29999995231628
"173753" -63.75 -30.75 4.09999990463257
"168382" 130.75 -26.75 0.800000011920929
"35501" -69.75 65.25 0.5
"85365" 22.25 30.75 1
"124053" -73.75 3.75 8.39999961853027
"33667" 93.25 66.75 1
"168724" -58.25 -27.25 3.5
"77510" 54.75 36.25 0.600000023841858
"171964" 121.75 -29.25 0.5
"15359" -60.75 79.25 0.800000011920929
"85151" -84.75 30.75 3.59999990463257
"137082" -39.25 -5.25 0.699999988079071
"164424" -48.25 -24.25 5.69999980926514
"131283" -58.75 -1.25 3.59999990463257
"73789" -5.75 38.75 2.29999995231628
"70678" -121.25 40.75 4.09999990463257
"34014" -93.25 66.25 0.400000005960464
"38433" -43.75 63.25 4.09999990463257
"73077" -1.75 39.25 1.20000004768372
"30672" 35.75 68.75 1.5
"37404" 161.75 64.25 0.600000023841858
"82443" 1.25 32.75 0.600000023841858
"51569" 44.25 54.25 1.5
"24621" -109.75 72.75 0.100000001490116
"33727" 123.25 66.75 0.5
"32991" 115.25 67.25 0.400000005960464
"87650" 84.75 29.25 0.600000023841858
"47287" 63.25 57.25 0.800000011920929
"96934" 46.75 22.75 0.200000002980232
"173199" 19.25 -30.25 0.300000011920929
"27918" 98.75 70.75 0.600000023841858
"180235" -62.75 -35.25 2.90000009536743
"48848" 123.75 56.25 0.400000005960464
"81980" 129.75 33.25 2.09999990463257
"31041" -139.75 68.25 0.100000001490116
"59596" 97.75 48.75 0.200000002980232
"35091" 85.25 65.75 1.29999995231628
"74741" 110.25 38.25 0.100000001490116
"25737" 88.25 72.25 1.10000002384186
"21139" -50.75 75.25 1.20000004768372
"95191" -104.75 23.75 1
"68891" 65.25 42.25 0.699999988079071
"95617" 108.25 23.75 0.699999988079071
"65729" -75.75 44.25 3
"193900" -70.25 -44.75 0.699999988079071
"78627" -106.75 35.25 0.699999988079071
"16854" -33.25 78.25 0.800000011920929
"107468" -86.25 15.25 2.79999995231628
"104244" 101.75 17.75 0.100000001490116
"191021" -69.75 -42.75 0.300000011920929
"123529" 24.25 4.25 1
"173427" 133.25 -30.25 0.5
"30051" 85.25 69.25 1.39999997615814
"38564" 21.75 63.25 1.29999995231628
"153591" -64.75 -16.75 10.8999996185303
"166004" 21.75 -25.25 0.899999976158142
"43691" 65.25 59.75 0.800000011920929
"149266" -67.25 -13.75 7.80000019073486
"12465" -67.75 81.25 0.300000011920929
"30761" 80.25 68.75 1.10000002384186
"39314" 36.75 62.75 1.60000002384186
"64508" 33.75 45.25 1.79999995231628
"58933" 126.25 49.25 0.200000002980232
"106361" 80.25 16.25 0.300000011920929
"66759" 79.25 43.75 0.600000023841858
"182817" 148.25 -36.75 2.40000009536743
"48775" 87.25 56.25 1
"106727" -96.75 15.75 0.300000011920929
"171053" 26.25 -28.75 1.89999997615814
"24357" 118.25 73.25 0.400000005960464
"71733" 46.25 40.25 1
"170517" 118.25 -28.25 0.300000011920929
"42364" 121.75 60.75 0.600000023841858
"65297" 68.25 44.75 0.800000011920929
"40470" -105.25 61.75 0.600000023841858
"42574" -133.25 60.25 0.699999988079071
"77532" 65.75 36.25 0.899999976158142
"131438" 18.75 -1.25 4.90000009536743
"72402" 20.75 39.75 5.09999990463257
"86161" 60.25 30.25 0.5
"78984" 71.75 35.25 1.60000002384186
"103850" -95.25 17.75 1.39999997615814
"39384" 71.75 62.75 1
"173930" 24.75 -30.75 1
"62854" -73.25 46.25 3.20000004768372
"154332" -54.25 -17.25 7.90000009536743
"82263" -88.75 32.75 4.69999980926514
"35926" 142.75 65.25 0.200000002980232
"114702" -69.25 10.25 1.29999995231628
"108906" -87.25 14.25 1.60000002384186
"36585" 112.25 64.75 0.5
"49584" 131.75 55.75 0.400000005960464
"200371" -74.75 -49.25 1.89999997615814
"21878" -41.25 74.75 1.70000004768372
"70709" -105.75 40.75 0.699999988079071
"74518" -1.25 38.25 1.10000002384186
"91921" 60.25 26.25 0.5
"26124" -78.25 71.75 0.300000011920929
"134341" 30.25 -3.25 4.90000009536743
"125731" 45.25 2.75 0.600000023841858
"120665" 32.25 6.25 0.200000002980232
"30830" 114.75 68.75 0.400000005960464
"18223" -68.75 77.25 0.400000005960464
"34372" 85.75 66.25 1.29999995231628
"66615" 7.25 43.75 2.59999990463257
"59921" -99.75 48.25 0.600000023841858
"53000" 39.75 53.25 1.39999997615814
"43287" -136.75 59.75 2.5
"154503" 31.25 -17.25 5.80000019073486
"51305" -87.75 54.25 0.899999976158142
"64220" -110.25 45.25 1.10000002384186
"57779" -90.75 49.75 1.10000002384186
"165844" -58.25 -25.25 3.59999990463257
"62804" -98.25 46.25 0.400000005960464
"55812" 5.75 51.25 2.20000004768372
"125501" -69.75 2.75 4.59999990463257
"69953" -123.75 41.25 8
"57406" 82.75 50.25 1.10000002384186
"16850" -35.25 78.25 0.899999976158142
"55680" -60.25 51.25 3.5
"45932" 105.75 58.25 0.699999988079071
"37251" 85.25 64.25 1.29999995231628
"41085" -157.75 61.25 0.800000011920929
"51984" -108.25 53.75 0.800000011920929
"49439" 59.25 55.75 1.10000002384186
"95501" 50.25 23.75 0.100000001490116
"96949" 54.25 22.75 0.100000001490116
"55202" 60.75 51.75 0.600000023841858
"54478" 58.75 52.25 0.800000011920929
"104972" 105.75 17.25 2.79999995231628
"166198" 118.75 -25.25 0.5
"48743" 71.25 56.25 0.600000023841858
"36554" 96.75 64.75 0.899999976158142
"162948" -66.25 -23.25 2.20000004768372
"59906" -107.25 48.25 0.300000011920929
"16729" -95.75 78.25 0.100000001490116
"81213" 106.25 33.75 0.200000002980232
"50749" -5.75 54.75 2.79999995231628
"89749" 54.25 27.75 1.20000004768372
"27245" 122.25 71.25 0.400000005960464
"84369" -115.75 31.25 1.29999995231628
"29938" 28.75 69.25 1
"41690" 144.75 61.25 0.400000005960464
"65307" 73.25 44.75 0.800000011920929
"50592" -84.25 54.75 0.800000011920929
"180958" -61.25 -35.75 3.40000009536743
"55117" 18.25 51.75 1.10000002384186
"25122" 140.75 72.75 0.300000011920929
"12530" -35.25 81.25 0.200000002980232
"60643" -98.75 47.75 0.400000005960464
"56598" 38.75 50.75 1.60000002384186
"94866" 92.75 24.25 0.5
"96812" -14.25 22.75 0.100000001490116
"29375" 107.25 69.75 0.400000005960464
"47643" -118.75 56.75 0.699999988079071
"35082" 80.75 65.75 1.10000002384186
"73916" 57.75 38.75 0.600000023841858
"78219" 49.25 35.75 1.29999995231628
"54848" -116.25 51.75 3.29999995231628
"56281" -119.75 50.75 2.20000004768372
"48673" 36.25 56.25 1.79999995231628
"38121" 160.25 63.75 0.600000023841858
"42333" 106.25 60.75 0.699999988079071
"76202" 120.75 37.25 0.400000005960464
"46305" -67.75 57.75 1.39999997615814
"54497" 68.25 52.25 0.5
"142045" -77.75 -8.75 2.5
"125000" 39.75 3.25 0.899999976158142
"23873" -123.75 73.25 0.100000001490116
"47210" 24.75 57.25 1.60000002384186
"77528" 63.75 36.25 1
"38100" 149.75 63.75 0.5
"13217" -51.75 80.75 0.400000005960464
"159545" 32.25 -20.75 4.30000019073486
"91314" 116.75 26.75 1.5
"131292" -54.25 -1.25 3.40000009536743
"72118" -121.25 39.75 6.80000019073486
"158090" 24.75 -19.75 2.90000009536743
"67122" -99.25 43.25 0.400000005960464
"184243" 141.25 -37.75 1.39999997615814
"52196" -2.25 53.75 4.19999980926514
"48004" 61.75 56.75 0.800000011920929
"90469" 54.25 27.25 1.20000004768372
"159351" -64.75 -20.75 3.5
"16805" -57.75 78.25 1.10000002384186
"94760" 39.75 24.25 0.200000002980232
"33729" 124.25 66.75 0.5
"80289" 4.25 34.25 1.10000002384186
"45078" 38.75 58.75 1.5
"49544" 111.75 55.75 0.400000005960464
"116478" 98.75 9.25 2.29999995231628
"160807" -56.75 -21.75 5.90000009536743
"76799" 59.25 36.75 1
"43809" 124.25 59.75 0.600000023841858
"73876" 37.75 38.75 1.79999995231628
"145709" -45.75 -11.25 7.30000019073486
"132880" 19.75 -2.25 5.69999980926514
"68025" -7.75 42.75 5.19999980926514
"169810" 124.75 -27.75 0.600000023841858
"91302" 110.75 26.75 1.60000002384186
"59157" -121.75 48.75 8.10000038146973
"53027" 53.25 53.25 1.39999997615814
"82602" 80.75 32.75 0.400000005960464
"48029" 74.25 56.75 0.800000011920929
"87673" 96.25 29.25 0.100000001490116
"52287" 43.25 53.75 1.5
"47900" 9.75 56.75 2.09999990463257
"43793" 116.25 59.75 0.5
"90520" 79.75 27.25 0.200000002980232
"131607" 103.25 -1.25 9.60000038146973
"68083" 21.25 42.75 2.20000004768372
"25666" 52.75 72.25 0.899999976158142
"52375" 87.25 53.75 0.899999976158142
"83904" 11.75 31.75 0.699999988079071
"171775" 27.25 -29.25 2.40000009536743
"34232" 15.75 66.25 3.40000009536743
"46218" -111.25 57.75 0.800000011920929
"84653" 26.25 31.25 0.899999976158142
"91894" 46.75 26.25 0.300000011920929
"43676" 57.75 59.75 1.60000002384186
"42948" 53.75 60.25 1.5
"40797" 58.25 61.75 1.39999997615814
"37235" 77.25 64.25 1
"35005" 42.25 65.75 1.5
"163171" 45.25 -23.25 5.09999990463257
"67155" -82.75 43.25 2.20000004768372
"52981" 30.25 53.25 1.39999997615814
"60373" 126.25 48.25 0.100000001490116
"93464" 111.75 25.25 1.5
"39773" -93.75 62.25 0.699999988079071
"162413" 26.25 -22.75 2
"54471" 55.25 52.25 1.10000002384186
"18395" 17.25 77.25 1.79999995231628
"57997" 18.25 49.75 1.60000002384186
"174874" 136.75 -31.25 0.400000005960464
"14576" -92.25 79.75 0.5
"40177" 108.25 62.25 0.600000023841858
"29979" 49.25 69.25 0.899999976158142
